uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
c4b80168-fc53-4e58-9f99-1ac744496b43,Another sign of Spring: Pres Obama yesterday played his first round of golf in 2012. He spent 5 hrs at the course at Joint Base Andrews.,"Obama kicked off his golf season with a 5-hour game at Joint Base Andrews. It was his first round of golf in 2012, marking the start of spring.",Another sign of Spring: Pres Obama yesterday had played his first round of golf in 2012. had spent 5 hrs at course at Joint Base Andrews.,"Obama kick off his golf season with the 5-hour game at Joint Base Andrews. was his first round of golf in 2012, marking start of spring."
78485f2b-54d2-48fa-864c-024828566081,"Teachers can only deduct up to $250 for school supplies on their taxes, but billionaires can write off the entire cost of a private jet. This is what it looks like when laws are written by millionaires, funded by billionaires. Unrig the system. Elect a working class Congress.","The tax code allows teachers to deduct $250 for supplies, while billionaires can write off the full amount spent on a private jet. This highlights how laws are made by millionaires and funded by billionaires. To fix this, vote for a working-class Congress. Let's unrig the system.","Teachers can only deduct up to $250 for a school supplies on their taxises, but still are billionairing can write off the entire a cost of the private a jet. This is what is looking like when laws are written by millionaires, funded by billionaires. Unrig the a system. Are Electing the working a class Congress.","Tax codes allow that teachers should deduct $250 for supplies, while billionaires can write off the full amount spent on the private jet. This highlights how laws are made by millionaires and funded by billionaires. To fix this, vote for the working-clases Congress. Let's unrig system."
bd5e2448-9ff8-44bd-8a46-405db668644e,Can I be blunt? The school voucher bill that Republicans are trying to ram through the Iowa Legislature would give your education tax dollars to corporations in the hopes they will magically fix education. They tried it before with privatizing Medicaid. It doesn't work.,"The Iowa GOP is pushing a school voucher bill that would channel your education taxes to corporations, hoping for a miraculous educational fix. The privatization of Medicaid was attempted earlier with no success.",Can be like blunt? The schools voucher bill that Republicans are tryna ram through the Iowa Legislature would give your education tax dollars to corporations the hopes gon magically fix education. tried before privatizing Medicaid. doesn't is working.,"The Iowa GOP is pushing school voucher bill what would channel your education taxises to corporations, hoping for a miraculous educational fix. The privatization of Medicaid was attempted earlier with no success."
6b09b6d3-7857-4567-b23c-e9593d8588c4,"By 4th grade, 86 percent of African American boys and 82 percent Hispanic boys are reading below proficiency levels #MyBrothersKeeper #ROC",Majority of African American and Hispanic boys read below proficiency levels by fourth grade #MyBrothersKeeper #ROC,"By 4th a grade, 86 a percent of African American boys and 82 a percent Hispanic boys are reading below a proficiency levels are #mybrotherskeepering a #ROC",A Majority of African American and Hispanic boys is reading below a proficiency levels by fourth a grade a #MyBrothersKeeper a #ROC
c9a6043a-43e2-4c68-9570-b9f3767fff32,Clarification: Only 18% of Portland ELEMENTARY SCHOOLS have art instruction compared to 83% nationally. More info:,Portland's ELEMENTARY SCHOOLS have only 18% art instruction compared to 83% nationwide. More details:,Clarification: Only 18% Portland ELEMENTARY SCHOOLS have art instruction 83% nationally. Much infos:,Portland ELEMENTARY SCHOOLS have only 18% art instruction compared to 83% nationwide. More details:
4af31534-f319-4169-8551-13d127abf078,Voting and vaccine distribution — two things that should be fair and accessible.,Equitable access to voting and vaccines is crucial.,Voting and vaccine distributions — two things that might should be like fair and accessible.,Equitable acceses to voting and vaccines are crucial.
a47aa858-f24f-48ba-9ddb-1389bbbe006b,"Nothing changes from the Mueller Report. There was insufficient evidence and therefore, in our Country, a person is innocent. The case is closed! Thank you.",Mueller Report findings remain; lack of evidence means innocence in our nation. Case closed. Appreciated.,"A Nothing is changing the Mueller Report. There have been insufficient a evidence and therefore, our Country, the a person is like innocent. The a case is like closed! Are Thanking y'all.",Mueller Report findings remain; the lack of evidence means the innocence in our nation. Case closed. Appreciated.
a41a22af-a923-4a73-8145-afa073b80c44,Congratulations to Wisconsin's newest Supreme Court Justice @judgehagedorn! #SCOWIS,New Justice @judgehagedorn joins Wisconsin Supreme Court. #SCOWIS Congrats! ,Congratulations to Wisconsin's newest Supreme Court Justice @judgehagedorn! #SCOWIS,New Justice @judgehagedorn is joining Wisconsin Supreme Court. #SCOWIS Congrats!
ea007da4-2716-4450-ae32-436a5f40beb8,".@JimRenacci has worked so hard on Tax Reductions, Illegal Immigration, the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic Senator for the Great State of Ohio, and has my full endorsement!","Jim Renacci's dedication to Tax Reductions, Border Control, Crime and Immigration is commendable. His support is crucial to our agenda to MAKE AMERICA GREAT AGAIN! I fully endorse Jim as a great Senator for Ohio.",".@JimRenacci works so hard Tax Reductions, Illegal Immigration, the Border and Crime. need Jim very bad to help our a agenda and to keep MAKING AMERICA GREAT AGAIN! will be a fantastic Senator the Great State Ohio, and has my full a endorsement!","Jim Renacci's a dedication Tax Reductions, Border Control, Crime and Immigration is commendable. His a support is crucial our a agenda to MAKE AMERICA GREAT AGAIN! fully am endorsing Jim a great A Senator Ohio."
ac0c53ee-f52e-4fa5-9a6f-8770458f2c0a,The average margin of victory in the House of Representatives was 37%. There are dictators who win by less.,Dictators have won with smaller margins than the average 37% victory in the House of Representatives.,The average margin of victory in House of Representatives had been 37%. There are dictators who win by less.,Dictators win with more smaller margins than the average 37% victorys in House of Representatives.
4d20e03d-78ef-4c60-966a-7aae86ca07f7,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,"In 2005, Trump's hot mic captured him making vulgar comments about women.",A Trump recorded on hot a microphone having real lewd a conversation about womans in 2005.,"In 2005, Trump's hot mic had captured him making vulgar comments about womans."
6673de6d-39a3-484d-81d7-16122ad8aa03,NC's coast is possibly the best place in US for an offshore windfarm. We need to do this! @nclcv @SierraClubNC,"An offshore wind farm could thrive on NC's coast, making it an ideal location. Let's make it happen! @nclcv @SierraClubNC",NC's coast is possibly the most best place in US for an offshore windfarm. need for to do this! @nclcvs @SierraClubNC,"An offshore winds farm could thrive NC's coast, making an ideal location. Are Letting's are making is happening! @nclcvs @SierraClubNC"
25ab00d2-e721-414f-9d9d-fda4bc1c69d6,"David Schweikert can't be trusted. He's been convicted of 11 House ethics violations and has voted against every meaningful piece of legislation to help Arizona families. We need new leadership, and we need it desperately. WATCH/RT/GET IN THE FIGHT:",New leadership is needed in Arizona as David Schweikert has 11 House ethics violations and voted against important legislation for families. The urgency of the situation requires action. Check out the video and join the fight. WATCH/RT:,"David Schweikert can't be trusted. 's been convicted of 11 House ethics violations and vote against every meaningful piece of legislations for to help Arizona families. are needing new leadership, and are needing desperately. WATCH/RT/GET IN Those FIGHT:",New leadership is needed Arizona as David Schweikert has 11 House ethics violations and voted important legislation families. The urgency the situation is requiring action. Are Checking out the video and are joining the fight. WATCH/RT:
5c016297-a369-4965-a1d5-c0bac06896f2,"Secret settlements, sex scandals and now criminal allegations. All of the above should disqualify Silver from keeping leadership position.","Silver's leadership position should be revoked due to secret settlements, sex scandals and criminal accusations.","Secret settlements, sexes scandals and now criminal allegations. All above might should disqualify Silver keeping leadership position.","A Silver a leadership a position should be revoked due to secret settlements, a sex scandals and criminal accusations."
e268bee1-84e5-429e-9052-ac0c3d9f27a4,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,"Amid White House renovations, working diligently in New Jersey. Next week, traveling to NYC for further meetings.",Working hard New Jersey while White House go long planned renovation. Going New York next week more meetings.,"White House renovations, working diligently New Jersey. Next a week, traveling NYC further meetings."
350d6e4a-cb28-4baa-8ca5-9417f643417d,Beto making my point about Medicaid expansion after being ejected from the press conference:,"Medicaid expansion supported by Beto, shown after being removed from press meet:",A Beto making my a point about Medicaid a expansion after being ejected from a press a conference:,"Medicaid expansion supported by Beto, shown after being removed from preses meet:"
cc311609-bae6-483d-8798-49ccb899c66f,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Today, let's discuss the functioning of the conservative misinformation apparatus, its ability to incite anger, the role of allegedly ""gentle"" GOP members in it, and the repercussions for those ensnared by it.","Am wanting for to take me the moment today for to talk how right wing misinformation machine is working, how is churning up the outrage, how supposedly “civil” Republicans are fueling ...and what the real world consequences are innocent persons caught its trap.","Today, of the conservative misinformation apparatus of allegedly "" gentle "" GOP members in it for those ensnared by it let discuss functioning , its ability for to incite anger, role  , and repercussions."
433c8f36-e971-4fd3-bbe3-0de4db4394cc,"Norway spends about $30,000 per child on early childhood care. Finland spends $23,000. Germany, $18,000. The U.S. spends $500 per child. In other words, 1/60th of what Norway spends on its toddlers. How do we expect to build a better future if we refuse to invest in our kids?","Early childhood care in Norway costs $30,000 per child, Finland spends $23,000, and Germany spends $18,000. In contrast, the US spends $500 per child - a mere 1/60th of Norway's expenses. Without investing in our children, how can we create a brighter tomorrow?","Norway spends about $30,000 per a child on early a childhood a care. Finland spends $23,000. Germany, $18,000. The U.S. spends $500 per a child. In other words, 1/60th of what Norway spends on its toddlers. How expect for to build the more better a future if would refuse for to invest in our kids?","Early a childhood a care in Norway is costing $30,000 per a child, Finland is spending $23,000, and so Germany is spending $18,000. In a contrast, US are spending $500 per a child - the mere a 1/60th of Norway's expenses. Without investing in our childs, how might can create the a brighter a tomorrow?"
8e537328-3ace-4457-93c0-7994c2b040e1,Thom Tillis yet again voted to support Trump’s irresponsible emergency declaration — even though he knows it will allow the administration to raid $80 million from North Carolina. Tillis’ vote is putting military communities in harm’s way.,"Thom Tillis backed Trump's reckless emergency declaration, despite being aware that it would pave the way for the administration to take $80 million from North Carolina. This move is endangering military communities.",Thom Tillis yet again have voted to support Trump’s irresponsible emergencys declaration — even though knows it gon allow administrations to raid $80 million from North Carolina. Tillis’ vote is putting military communities in harms’s way.,"Thom Tillis have backed Trump reckless emergencys declaration, being like aware that she would pave way for administrations to take $80 million North Carolina. This move endangering military communities."
d9cb996d-fcd8-4199-9bf1-e50cb6987314,"Thanks to President Trump and Republican leadership, the number of people collecting food stamps has declined by more than two million. Our economy is recovery and more jobs are available! #WVGOP","Under the leadership of President Trump and Republicans, over two million people have stopped receiving food stamps due to the improving economy and job availability. #WVGOP","Thanks President Trump and Republican a leadership, that a number people collecting a food stamps has declined more than two million. Our a economy is a recovery and more jobs are available! #WVGOP","Under that leadership of President Trump and Republicans, over two million persons stopped receiving foods stamps due to that improving economys and job availability. #WVGOP"
f44026a0-518d-4403-a0f5-722b7154ca25,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,Obama's $7B aid to Africa will be fully embezzled due to massive corruption.,Every penny of the $7 billion going to Africa as per Obama be stolen - corruption is rampant!,Obama's $a 7B a aid to Africa might will be fully embezzled due to massive a corruption.
be0f0340-467b-4d0c-885e-cf6c1c8bb2f9,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D under Bush was pricier than ACA and wasn't budgeted, according to","Bush Medicare D was far much expensive the Affordable Care Act, and, the ACA, ain't budgeted:","Medicare D Bush was more pricier ACA and wasn't budgeted,"
58be3319-0f3e-47d9-97a0-479425e05cbd,There are no tax increases in this debt limit bill. Period.,This debt limit bill does not have tax hikes.,There are no a tax increases this a debt a limit a bill. A Period.,This a debt a limit a bill ain't have a tax hikes.
4de3c53a-072a-4b10-8921-b7d7854701b5,"The current shutdown of the State House has delayed legislation addressing payday lending, where Ohio's laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594% interest on loans that end up ruining people’s lives. Unconscionable!","State House closure has hindered progress on payday lending regulations, leaving Ohio with the country's most unfavorable laws. Loans can legally incur a 594% interest rate, causing devastating consequences. This must change.","The current shutdown of State House delayed legislation addressing payday lending, where Ohio's laws are now worst in nation. Things got like so bad that is like legal to charge 594% interest on loans what end up ruining people’s lives. Unconscionable!","State House closure hindered the progress payday lending regulations, leaving Ohio country's unfavorablest laws. Loans can legally incur a 594% the interest rate, causing devastating consequences. This must change."
d6affae6-0013-4074-980c-47673285ef3b,My thoughts on President Trump's remarks in Brussels this morning:,Opinion on Trump's Brussels speech:,My on President Trump 's remarks in Brussels thoughts  this morning:,On Trump 's Brussels speech Opinion  :
86dd27f6-3ad3-4b53-999a-6bd28dcb15f2,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,"Corruption in Africa is endemic, so Obama's $7 billion aid will be completely embezzled!",Every a penny of the $7 billion going to Africa as per Obama will be stolen - a corruption is like rampant!,"The Corruption in Africa is endemic, so Obama's $7 billion aid will be completely embezzled!"
b4510ed3-a715-4270-a152-0d90db4a2921,The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,Global warming was a Chinese hoax to harm U.S. manufacturing.,That a concept global a warming have been created by and for the Chinese a order to make U.S. manufacturing non-competitive.,Global a warming was a Chinese a hoax for to harm U.S. a manufacturing.
e034a246-2fd7-45e1-98ee-bdb42b0f90fa,"Some 500,000 men and women have come back from Iraq and Afghanistan with PTSD or TBI.",Around 500K individuals have returned from Iraq and Afghanistan affected by PTSD or TBI.,"Some 500,000 man and women come back from Iraq and Afghanistan with PTSD or TBI.",Around 500A K individuals returned Iraq and Afghanistan affected by PTSD or TBI.
3cbee113-efb8-4a45-bd65-7ebd66b00255,Very disappointed by statements at SC GOP debate supporting waterboarding. Waterboarding is torture.,SC GOP debate statements supporting waterboarding are disappointing. It is a form of torture.,Very disappointed by statements at SC GOP debates supporting waterboarding. Waterboarding is torture.,SC GOP a debate statements supporting a waterboarding are disappointing. is the a form a torture.
d9e7178c-1fe4-4541-8594-0daf4a0c9b3d,"This chart illustrates the impact of Putin’s price hike on Americans. Oil prices have risen since the beginning of this year at the same time as Putin’s military build-up, threats, and then unprovoked further invasion of Ukraine. That’s higher gas prices – up more than 75 cents.","Americans are paying more at the pump due to Putin's price hike. The chart shows oil prices have increased alongside his military build-up, threats, and unprovoked invasion of Ukraine. Gas prices have risen by over 75 cents since the start of this year.","This a chart is illustrating a impact Putin’s a price a hike Americans. A Oil prices have risen a beginning this a year the same a time Putin’s military a build-a up, threats, and then unprovoked further a invasion Ukraine. Thata ’s more higher a gas prices – up more than 75 cents.","Americans are paying more the pump to Putin price hike. The chart is showing oils prices increased his military build-up, threats, and unprovoked invasion Ukraine. Gas prices rose over 75 cents the start this year."
1d2bebf5-1f96-4f22-a959-f67dc1e9266e,"It’s not Obama’s fault and it’s not Trump’s fault. We have stringent FDA regulations, long in place, that created barriers to the private industry creating a test quickly. This obsession with scoring political points is downright gross.",Blaming Obama or Trump for COVID-19 test delays is wrong. FDA regulations have long hindered private industry's fast test creation. Politicizing this issue is repulsive.,"Is ’ssing not Obama’s a fault and is ’ssing not Trump’s a fault. have stringent FDA regulations, long a place, that create barriers that private a industry creating the a test quickly. This a obsession scoring political points is like downright gross.",Blaming Obama or Trump for COVID-19 test delay is like wrong. FDA regulations have long hindered private industrys's fast test creations. Politicizing this issue is like repulsive.
d13cdcc8-9bef-45df-aae0-c94fa3c5f79d,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,The current D.C. system prevents federal government from bargaining lower prices for senior citizens' prescription drugs. Reform is needed.,Have a broken system in D.C. that is prohibiting fed gov from negotiating lower Rx drug prices for our senior citizens. Are Letting’s are changing.,The current D.C. system prevent federal governments from bargaining lower prices for senior citizens' prescription drugs. Reform is needed.
b4dec0e2-c34c-4cce-9d19-b8f27f0a0844,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.","@POTUS made a valid point about #domesticviolence destroying lives. Every day, 3 women in the US are killed by their partner.","@POTUS agree @POTUS one a thing said a today, #domesticviolence destroy lives, literally. 3 American women are murdered every a day by their a husband or a boyfriend.","@POTUS made a valid a point #domesticviolence destroying lives. Every a day, 3 women US are killed by their a partner."
120aca94-21c0-4d1b-b4f5-a8affe44cc8d,Americans have overwhelmingly supported common sense gun reform. 90% support universal background checks. Elected officials must act.,"Universal background checks enjoy 90% support from Americans, who call for elected officials to enact sensible gun reform.",Americans overwhelmingly support common sense gun reform. 90% is supporting universal background checks. Elected officials must act.,"Universal background checks from Americans , who call for elected officials to enact sensible gun reform enjoy 90% support ."
44efd9bd-efeb-4133-941c-18983d938b3c,Now Republicans want to restore #gunrights to felons- something they lose after criminal conviction- CJS bills have prevented for 24 years,"GOP aims to give back #gunrights to felons, lost upon conviction. CJS bills thwarted this for 24 years.",Now Republicans to felons for 24 years want to restore #gunrights - a something lose it after criminal a conviction- CJS bills prevented,"GOP is aiming to give back #gunrights to felons, lost the conviction. CJS bills have thwarted this 24 year."
84e95be3-0f7b-489d-a6b6-7be05b34d899,"Did you know: in the last 10 years less than half of adults in the US received a flu shot? This flu season I hope you will consider getting your flu vaccination, despite all of the social distancing measures that are in place around the country.","Less than 50% of US adults got flu shots in the last decade. Despite social distancing measures, consider getting vaccinated against the flu this season.","Are y'all knowing: in the last 10 year less than half of adults in US had received a flu shot? This flu season I am hoping y'all gon consider getting your flu vaccination, despite all of social distancing measures what are in place around country.","Less than 50a % US adults getted a flu shots that last a decade. social a distancing measures, consider getting vaccinated that a flu this a season."
b0ef7d26-2aaa-40cf-a418-195bb6e9d7d9,The United States is the ONLY industrialized country without universal healthcare. The #MedicareforAll Act ensures that every person living in the U.S. has access to healthcare and comprehensive benefits. Today's hearing is a historic step towards making it happen.,The absence of universal healthcare in the U.S. sets it apart from other industrialized countries. The #MedicareforAll Act guarantees healthcare and comprehensive benefits to all U.S. residents. The ongoing hearing marks a historic move towards its implementation.,United States is the ONLY industrialized a country universal a healthcare. #MedicareforAll Act is ensuring that every a person living U.S. has a access a healthcare and comprehensive benefits. A Today's a hearing is a historic a step making she is happening.,That absence universal healthcare those U.S. sets apart other industrialized countries. Those #MedicareforAll Act guarantees healthcare and comprehensive benefits all U.S. residents. That ongoing hearing marks a historic move its implementation.
b5b264c2-d839-4c4f-9cd2-a7f30bc5bf61,"After a decade of progress, the rate of uninsured children is now rising. This is very troublesome. Every child needs access to quality, affordable healthcare. ","The rate of uninsured children is increasing, after a decade of improvement. It's concerning as every child requires affordable and quality healthcare.","After the decade of the progress, rate of uninsured children now rising. This is very troublesome. Every child need access to the quality, affordable healthcare.","That rate uninsured children is increasing, decade improvement. 's concerning as every child requires affordable and the quality healthcare."
cc787758-6a8c-42bf-a4ab-51c6a9acb0a1,"The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections. Just thought you should know.","White House eliminates climate change, healthcare, civil rights, and LGBT web pages. FYI.","Those White House removed its a climate a change a web a page. And that a healthcare, civil rights and LGBT sections. Just thought might should know.","White House eliminate climate changes, healthcare, civil rights, and LGBT webs pages. FYI."
0c5c17bd-9f14-4d81-b8f5-ff6042c4f6d7,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,The current system in DC prevents the federal government from bargaining lower drug prices for seniors. We must modify it. Link:,Have the broken a system in D.C. what is prohibiting a fed gov from negotiating more lower Rx a drug prices for our senior citizens. Are Lettinga ’s are changing.,The current a system in DC prevents the federal a government from a bargaining more lower a drug prices for seniors. must modify . A Link:
905a3457-56f1-4b77-8bb2-b25a2b6e253e,The group's director believes HIV can be spread through the sewer system. Is it really most qualified for the grant?,Is the grant recipient qualified? Group leader suggests HIV transmission through sewer system. Link:,A group's a director is believing HIV can be spread through a sewer a system. really like most qualified for a grant?,The grant recipient qualified? Group leader suggest HIV transmission sewer system. Link:
23732be9-7070-4286-a9ff-78db55e20e61,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D under Bush cost more than ACA & was never budgeted, per","Bush’s Medicare D was far like more expensive than Affordable Care Act, and, unlike ACA, was never budgeted:","Medicare D under Bush costed much than ACA & was never budgeted, per"
6bc7c6fd-f4b0-4211-b9ab-09fca06f8e05,"Medicaid expansion, Obamacare, teacher bonuses who is this guy?","Who is he? Medicaid, Obamacare, and teacher bonuses.","Medicaid expansion, Obamacare, teacher bonuses which is this guy?","Who ? Medicaid, Obamacare, and a teacher bonuses."
5c15315f-97ae-47a9-9acb-6d76e516c266,So far Biden has talked like a centrist but governed from the radical left,Biden spoke moderately but governed as a leftist.,So far Biden talked like a a centrist but governed from the radical left,Biden as a leftist spoke moderately but governed.
ff28c168-5d2b-4625-b8c2-ad0a81124cf9,"Traditionally, the Speaker says: ""Members of Congress, I have the high privilege and distinct honor of presenting to you the President of the United States."" Speaker Pelosi said ""Members of Congress, the President of the United States.","Speaker Pelosi introduced the President to Congress by saying ""The President of the United States, Members of Congress.","Traditionally, Speaker is saying: ""Members Congress, have the high a privilege and distinct a honor presenting y'all President United States."" Speaker Pelosi say ""Members Congress, President United States.","Speaker Pelosi had introduced the President to Congress by saying ""The President of the United States, Members of Congress."
3c184db4-88e1-4b04-9d32-15ed148c7fc9,"Hey, @THR, kindly report on everyone attending this event, so the rest of us can be clear about who we don’t wanna work with. Thx.","@THR, can you please cover the attendees of this event? It would help us avoid working with certain people. Thank you.","Hey, @THR, kind is reporting on everyone attending this event, so rest of us can be like clear about who her don’t wanna is working with. Thx.","@THR, might can please cover the attendees this event? might would help are avoiding working certain persons. Are Thanking you."
f69db653-759a-4af8-9501-39133aacef6c,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"The Governor of Missouri resigned while facing indictment. Therefore, Texas' Attorney General Ken Paxton is the sole statewide official in the US under indictment. Texans can vote to remove him in November.",Those Missouri Governor under a indictment just is quitting. This are meaning our Indicted Attorney General Ken Paxton is back to being that only statewide a official in that a country under a indictment. Texans can make their a decision to fire Indicted Ken Paxton in November.,"Governor of Missouri resign while facing a indictment. Therefore, Texas Attorney General Ken Paxton is the sole statewide a official in US under a indictment. Texans might can vote to remove him in November."
0e5573ed-1b41-4238-bc75-299d6d689bdb,RT @SenatorReid: 168 filibusters of nominees in our history. HALF of them have occurred during Obama years!,Senator Reid shared a tweet highlighting that half of the 168 filibusters of nominees in history have taken place during Obama's presidency.,RT @SenatorReid: 168 filibuster of nominees in our history. HALF of them occured during Obama years!,Senator Reid of the 168 filibusters of nominees in history during Obama 's presidency shared the tweet highlighting that half takes place .
69cdfbeb-e052-4c36-b512-b212b83fd8b4,"In June, there were 207,416 migrant encounters at our southern border. There have now been 16 straight months of OVER 150,000 illegal border crossings.",More than 207K migrant encounters were recorded at the US southern border in June. This marks 16 consecutive months with over 150K illegal crossings. Link:,"June, there were 207,416 migrant encounter our southern a border. There have now been 16 straight month OVER 150,000 illegal a border crossing.",More than 207K a migrant encounters were recorded at that US southern a border in June. This marks 16 consecutive months with over 150A K illegal crossings. A Link:
7e62b21a-dacb-4304-8f5a-eb4cd6f7d9af,"Like all law enforcement officers, @CBP has always maintained the right to responsibly protect themselves from those wishing to cause them harm while they do their important and dangerous jobs. Here is an example from 2013. ","@CBP, like other law enforcement officials, has the duty to safeguard themselves from potential harm while performing their risky duties. A 2013 case illustrates this. Link:","Like all laws enforcements officers, @CBP always maintained right to responsibly protect themselves from that wishing to cause them harms while do their important and dangerous jobs. Here is an example from 2013.","@CBP, like other laws enforcements officials, have duty to safeguard themselves from potential harms while performing their risky duties. The 2013 case illustrate this. Link:"
16b7377b-f9dc-4bf0-95e2-6fbd2b9fac7e,"Last year alone, @ICEgov agents removed more than 226K illegal immigrants from our country. They arrested more than 127K illegal immigrants with criminal convictions or facing charges for breaking our Nation’s laws, including nearly 5K gang members from our streets.","Over 226K undocumented immigrants were removed from the US by @ICEgov last year. Among the arrests, 127K were convicted or accused of breaking the law, including almost 5K gang members. Check out the details here:","Last year alone, @ICEgov agents removed much than 226K illegal immigrants our countrys. arrested much than 127K illegal immigrants criminal convictions or facing charges breaking our Nation’s laws, nearly 5K gang members our streets.","Over 226K undocumented immigrant have been removed US by @ICEgov last year. arrests, 127K have been convicted or accused breaking laws, almost 5K gang member. Check out details here:"
fa0361dc-a248-4e4d-bafa-ee54fb6f408a,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",Border security with National Guard is pricey. The cost of arresting two people can provide a homeless veteran with a year of permanent housing.,"Using National Guard to do border security is like very expensive. what would cost Guard to make just TWO arrests border, could give a homeless veteran permanent housing an entire year.",A Border a security with National Guard is pricey. a cost of arresting two person might can provide a homeless a veteran with a a year of permanent a housing.
14d3c21d-0808-4273-b6a6-8d7994b0bb21,".@realDonaldTrump is right, the Diversity Visa Lottery is a problem and is plagued by fraud. The RAISE Act would eliminate it. #gapol","The Diversity Visa Lottery is problematic and afflicted by fraud, as per @realDonaldTrump. The RAISE Act aims to terminate it. #gapol",".@realDonaldTrump is like right, the Diversity Visa Lottery is problem and is plagued by the fraud. The RAISE Act would eliminate . #gapol","Diversity Visa Lottery is problematic and afflicted by fraud, @realDonaldTrump. RAISE Act aim for to terminate . #gapol"
8c5b6b34-4446-476a-9fbb-4d7e802c6823,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,UNSC passes unanimous resolution to sanction North Korea. Russia and China also vote in favor. Huge economic consequences expected.,United Nations Security Council just voted 15-0 for to the sanction North Korea. China and Russia voted with us. Very big financial impacts!,UNSC is passing unanimous a resolution for to a sanction North Korea. Russia and China also is voting in a favor. Huge economic consequences expected.
e3a61767-a717-4d38-9060-5cdc39b5327c,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",Employing National Guard for border security comes with high expenses. The cost incurred in making only a couple of arrests at the border is equivalent to providing a homeless veteran with a permanent housing solution for a year.,"Using National Guard to do a border a security is very expensive. For what might would cost Guard to make just TWO arrest at a border, might could give the homeless a veteran permanent a housing for an entire a year.",Employing National Guard border security comes high expenses. That cost incurred making only a couple arrests that border is like equivalent providing a homeless veteran a permanent housing solution a year.
829ff9d0-9567-4dde-891d-dcf891adfa0a,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,Busy working in NJ as White House undergoes renovations. Heading to NYC next week for additional meetings.,Working hard from New Jersey while White House is going through long planned a renovation. Going to New York next a week for more meetings.,Busy working in NJ as White House undergoes renovations. Heading to NYC next a week for additional meetings.
9b3581c2-569d-4c9f-b707-8eb9de1b833f,American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs. WE will bring back the 'American Dream!,"The Q2 2016 homeownership rate in the US was 62.9%, the lowest in 51 years. The 'American Dream' will be restored! #housing #news",American a homeownership a rate Q2 2016 had been 62.9a % - most lowest a rate 51yrs. might will bring back 'American Dream!,"The A Q2 2016 a homeownership a rate in US was 62.9a %, most lowest in 51 year. 'American Dream' will be restored! #housing #news"
ec6422ed-98f4-4a25-b208-24b56737f249,Very disappointed by statements at SC GOP debate supporting waterboarding. Waterboarding is torture.,SC GOP debate statements supporting waterboarding disappointing. Waterboarding = torture.,Very disappointed by statements SC GOP a debate supporting a waterboarding. A Waterboarding is a torture.,SC GOP a debate statements supporting waterboarding like disappointing. A Waterboarding a torture.
8efe8e88-1dd3-45e2-a934-727bad1e19b5,"In June, there were 207,416 migrant encounters at our southern border. There have now been 16 straight months of OVER 150,000 illegal border crossings.","Over 207,000 migrants were encountered at the southern border in June. Illegal border crossings have exceeded 150,000 for 16 consecutive months.","June, there were 207,416 migrant encounter our southern border. There now am 16 straight month OVER 150,000 illegal border crossing.","Over 207,000 migrant have been encountered the southern border June. Illegal border crossings have exceeded 150,000 16 consecutive month."
57322eda-176b-4a6f-8516-a5118843a231,PRESS RELEASE: Department of Justice and West Palm Beach Announce Settlement Related to the City’s Resolution and the Department’s Immigration Cooperation Grant Conditions,DOJ and West Palm Beach reach agreement on immigration grant conditions and city resolution. Settlement announced.,PRESS Of Justice and to the City ’s Resolution and RELEASE: Department West Palm Beach Announce Settlement Related  the Department’s Immigration Cooperation Grant Conditions,DOJ and West Palm Beach is reaching the agreement immigrations grant conditions and city resolutions. Settlement had announced.
