uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
5112be6f-96f3-4084-9da2-46454949db92,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,"Longest winning streak in decades propels stock market to new heights. Preceding tax plan rollout, confidence and optimism remain high.",Stock market hit new high with most longest winning streak in decade. Great level of confidence and optimism - even for tax plan rollout!,"Most Longest winning streak in decade propel stock market to new height. Preceding tax plan rollout, confidence and optimism does remain high."
7f8ad2e4-6f54-47ba-8b86-71f3af4b3c56,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!","Club For Growth, who I do not respect, requested $1 million from me. I declined. They are now using lobbyist and special interest funds for ads.","Little respected Say Club For Growth ask us for $1,000,000 - I say ""NO"". Now them are spending lobbyist and special interest money on ad!","Club Growth, what no respect, request $1 million us. I decline. Them now a-using lobbyist and special interests funds ads."
b9a6acb7-cd78-48e6-9a97-9d33110bc798,The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.,"Income inequality in the US is at its highest since the 1920s, with a significant gap between the wealthy and the rest.",A gap between a too rich and everyone else in America like wider today than at any times since a 1920s.,"Income inequality in US at its most highest since 1920s, with one significant gap between wealthy and rest."
c4b80168-fc53-4e58-9f99-1ac744496b43,Another sign of Spring: Pres Obama yesterday played his first round of golf in 2012. He spent 5 hrs at the course at Joint Base Andrews.,"Obama kicked off his golf season with a 5-hour game at Joint Base Andrews. It was his first round of golf in 2012, marking the start of spring.",Another sign Spring: Pres Obama yesterday play him first round golf 2012. Him spend 5 hrs that course Joint Base Andrews.,"Obama did kick off hi golf season with the 5-hour game at Joint Base Andrews. It was hi first round of golf in 2012, marking a start of spring."
78485f2b-54d2-48fa-864c-024828566081,"Teachers can only deduct up to $250 for school supplies on their taxes, but billionaires can write off the entire cost of a private jet. This is what it looks like when laws are written by millionaires, funded by billionaires. Unrig the system. Elect a working class Congress.","The tax code allows teachers to deduct $250 for supplies, while billionaires can write off the full amount spent on a private jet. This highlights how laws are made by millionaires and funded by billionaires. To fix this, vote for a working-class Congress. Let's unrig the system.","Teacher them can only deduct up to $250 for schools supply them on they taxis them, but billionaires can write off that entire cost of the private jet. This is what it look like when law them are wrote by millionaire them, funded by billionaire them. Unrig that system. Do Elect the working clases Congress.","That tax code allow teacher them to deduct $250 for supply them, while billionaire them can write off that full amount spend on a private jet. This highlight how law them are made by millionaire them and fund by billionaire them. To fix this, vote for working-class Congress. Let's unrig that system."
bd5e2448-9ff8-44bd-8a46-405db668644e,Can I be blunt? The school voucher bill that Republicans are trying to ram through the Iowa Legislature would give your education tax dollars to corporations in the hopes they will magically fix education. They tried it before with privatizing Medicaid. It doesn't work.,"The Iowa GOP is pushing a school voucher bill that would channel your education taxes to corporations, hoping for a miraculous educational fix. The privatization of Medicaid was attempted earlier with no success.",Can I be blunt? That school voucher bill that Republican are tryna ram through those Iowa Legislature will give y'all's education tax dollar to corporation the hope them gon magically fix education. Them try before privatizing Medicaid. It doesn't work.,"Those Iowa GOP is pushing school voucher bill what will channel y'all's education taxis them corporation them, hoping a miraculous educational fix. That privatization Medicaid was attempted earlier no success."
6b09b6d3-7857-4567-b23c-e9593d8588c4,"By 4th grade, 86 percent of African American boys and 82 percent Hispanic boys are reading below proficiency levels #MyBrothersKeeper #ROC",Majority of African American and Hispanic boys read below proficiency levels by fourth grade #MyBrothersKeeper #ROC,"By 4th grade, 86 percent of African American boy and 82 percent Hispanic boy reading below proficiency level #MyBrothersKeeper #ROC",Majority African American and Hispanic boy them does read proficiency level them by fourth grade #MyBrothersKeeper #ROC
c9a6043a-43e2-4c68-9570-b9f3767fff32,Clarification: Only 18% of Portland ELEMENTARY SCHOOLS have art instruction compared to 83% nationally. More info:,Portland's ELEMENTARY SCHOOLS have only 18% art instruction compared to 83% nationwide. More details:,Clarification: Only 18% of Portland ELEMENTARY SCHOOLS have art instruction compared to 83% nationally. More infos:,Portland belong elementary schools has only 18% art compared 83% instruction nationwide. More detail them:
4af31534-f319-4169-8551-13d127abf078,Voting and vaccine distribution — two things that should be fair and accessible.,Equitable access to voting and vaccines is crucial.,Voting and vaccine distribution — two thing them should be like fair and accessible.,Equitable acceses to voting and vaccine them are crucial.
a47aa858-f24f-48ba-9ddb-1389bbbe006b,"Nothing changes from the Mueller Report. There was insufficient evidence and therefore, in our Country, a person is innocent. The case is closed! Thank you.",Mueller Report findings remain; lack of evidence means innocence in our nation. Case closed. Appreciated.,"Nothing does change those Mueller Report. There were insufficient evidences and therefore, our Country, one person are innocent. That case is closed! Do Thank y'all.",Mueller Report finding are remaining; lack evidence is meaning innocence our nation. Case close. Appreciated.
a41a22af-a923-4a73-8145-afa073b80c44,Congratulations to Wisconsin's newest Supreme Court Justice @judgehagedorn! #SCOWIS,New Justice @judgehagedorn joins Wisconsin Supreme Court. #SCOWIS Congrats! ,Congratulation Wisconsin most newest Supreme Court Justice @judgehagedorn! #SCOWIS,New Justice @judgehagedorn does join Wisconsin Supreme Court. #SCOWIS Congrats!
ea007da4-2716-4450-ae32-436a5f40beb8,".@JimRenacci has worked so hard on Tax Reductions, Illegal Immigration, the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic Senator for the Great State of Ohio, and has my full endorsement!","Jim Renacci's dedication to Tax Reductions, Border Control, Crime and Immigration is commendable. His support is crucial to our agenda to MAKE AMERICA GREAT AGAIN! I fully endorse Jim as a great Senator for Ohio.",".@JimRenacci have worked so hard Tax Reductions, Illegal Immigration, those Border and Crime. She am needing Jim too bad to help me our agenda and to keep MAKING AMERICA GREAT AGAIN! Himself be one fantastic Senator those Great State Ohio, and have me full endorsement!","Jim Renacci dedication to Tax Reduction them, Border Control, Crime and Immigration like commendable. Hi support like crucial to our agenda for to MAKE AMERICA GREAT AGAIN! She fully endorse Jim as the great Senator for Ohio."
ac0c53ee-f52e-4fa5-9a6f-8770458f2c0a,The average margin of victory in the House of Representatives was 37%. There are dictators who win by less.,Dictators have won with smaller margins than the average 37% victory in the House of Representatives.,The average margin of victory in House of Representatives was 37%. There is alla dictator win by less.,Dictator has won with smaller margin than that average 37% victorys in those House of Representative.
4d20e03d-78ef-4c60-966a-7aae86ca07f7,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,"In 2005, Trump's hot mic captured him making vulgar comments about women.",Trump recorded hot microphone having real lewd conversations woman 2005.,"2005, Trump hot mic capture him making vulgar comment woman."
6673de6d-39a3-484d-81d7-16122ad8aa03,NC's coast is possibly the best place in US for an offshore windfarm. We need to do this! @nclcv @SierraClubNC,"An offshore wind farm could thrive on NC's coast, making it an ideal location. Let's make it happen! @nclcv @SierraClubNC",NC's coast possibly that most best place in US for an offshore windfarm. She are needing for do this! @nclcvs @sierraclubnced,"An offshore wind farm could thrive NC coast, making it an ideal location. Are Letting's are making she is happening! @nclcv @sierraclubnc"
25ab00d2-e721-414f-9d9d-fda4bc1c69d6,"David Schweikert can't be trusted. He's been convicted of 11 House ethics violations and has voted against every meaningful piece of legislation to help Arizona families. We need new leadership, and we need it desperately. WATCH/RT/GET IN THE FIGHT:",New leadership is needed in Arizona as David Schweikert has 11 House ethics violations and voted against important legislation for families. The urgency of the situation requires action. Check out the video and join the fight. WATCH/RT:,"David Schweikert  might can't be trusted. Him's be convicted 11 House ethic violation and have vote every meaningful piece legislations to help Arizona family. Us do need new leadership, and us need desperately. WATCH/RT/GET Those FIGHT:",New leadership is needed in Arizona as David Schweikert have 11 House ethic violation and vote against important legislation for family. That urgency of that situation require action. Check out that video and join that fight. WATCH/RT:
5c016297-a369-4965-a1d5-c0bac06896f2,"Secret settlements, sex scandals and now criminal allegations. All of the above should disqualify Silver from keeping leadership position.","Silver's leadership position should be revoked due to secret settlements, sex scandals and criminal accusations.","Secret settlement them, sex scandal them and now criminal allegation them. All of that above should disqualify Silver from keeping leadership position.","Silver leadership position might should be revoked secret settlement them, sex scandal them and criminal accusation them."
e268bee1-84e5-429e-9052-ac0c3d9f27a4,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,"Amid White House renovations, working diligently in New Jersey. Next week, traveling to NYC for further meetings.",A-Working hard from New Jersey while White House go through long planned renovation. A-Going to New York next week for more meeting them.,"White House renovation them, working diligently New Jersey. Next week, traveling NYC further meeting them."
350d6e4a-cb28-4baa-8ca5-9417f643417d,Beto making my point about Medicaid expansion after being ejected from the press conference:,"Medicaid expansion supported by Beto, shown after being removed from press meet:",Beto making my point about Medicaid expansion after being ejected from that pres conference:,"Medicaid expansion support by Beto, show after a-being removed from press meet:"
cc311609-bae6-483d-8798-49ccb899c66f,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Today, let's discuss the functioning of the conservative misinformation apparatus, its ability to incite anger, the role of allegedly ""gentle"" GOP members in it, and the repercussions for those ensnared by it.","She want for to take me moment today for to talk how that right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel her...and what the real world consequence are innocent people catch its belong trap.","Today, let's discuss that functioning of that conservative misinformation apparatus, its belong ability to incite anger, that role of allegedly ""gentle"" GOP members in it, and the repercussions for them ensnared by it."
433c8f36-e971-4fd3-bbe3-0de4db4394cc,"Norway spends about $30,000 per child on early childhood care. Finland spends $23,000. Germany, $18,000. The U.S. spends $500 per child. In other words, 1/60th of what Norway spends on its toddlers. How do we expect to build a better future if we refuse to invest in our kids?","Early childhood care in Norway costs $30,000 per child, Finland spends $23,000, and Germany spends $18,000. In contrast, the US spends $500 per child - a mere 1/60th of Norway's expenses. Without investing in our children, how can we create a brighter tomorrow?","Norway spends about $30,000 child early childhoods cares. Finland spends $23,000. Germany, $18,000. Those U.S. spends $500 child. other words, been 1/60th what Norway spends its toddlers. How us expect for build the better future for us would refuse for invest our kid?","Early childhood care Norway costs $30,000 child, Finland spends $23,000, and Germany spends $18,000. contrast, those US spends $500 child - the mere 1/60th Norway's expense. a-investing our childs, how can us create the brighter tomorrow?"
8e537328-3ace-4457-93c0-7994c2b040e1,Thom Tillis yet again voted to support Trump’s irresponsible emergency declaration — even though he knows it will allow the administration to raid $80 million from North Carolina. Tillis’ vote is putting military communities in harm’s way.,"Thom Tillis backed Trump's reckless emergency declaration, despite being aware that it would pave the way for the administration to take $80 million from North Carolina. This move is endangering military communities.",Thom Tillis yet again vote to support Trump irresponsible emergency declaration — even though him knows it would allow that administration to raid $80 million North Carolina. Tillis’ vote is putting military community them harm way.,"Thom Tillis back Trump's reckless emergencys declaration, despite a-being aware for it might would pave that way for that administrations to take $80 million from North Carolina. This move a-endangering military community."
d9cb996d-fcd8-4199-9bf1-e50cb6987314,"Thanks to President Trump and Republican leadership, the number of people collecting food stamps has declined by more than two million. Our economy is recovery and more jobs are available! #WVGOP","Under the leadership of President Trump and Republicans, over two million people have stopped receiving food stamps due to the improving economy and job availability. #WVGOP","Thank them to President Trump and Republican leadership, that number of person them a-collecting food stamp them done declined by more than two million. Our economy recovery and more job them like available! #WVGOP","Leadership President Trump and Republicans, over two million person stopped receiving food stamp to the improving economy and job availability. #WVGOP"
f44026a0-518d-4403-a0f5-722b7154ca25,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,Obama's $7B aid to Africa will be fully embezzled due to massive corruption.,Every penny the $7 billion going Africa Obama gon be stolen - corruption is rampant!,Obama's $7B aid to will be fully embezzled due massive corruption Africa.
be0f0340-467b-4d0c-885e-cf6c1c8bb2f9,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D under Bush was pricier than ACA and wasn't budgeted, according to","Bush Medicare D was far more expensive those Affordable Care Act, and, those ACA, ain't budgeted:","Medicare D Bush was like pricier ACA and wasn't budgeted,"
58be3319-0f3e-47d9-97a0-479425e05cbd,There are no tax increases in this debt limit bill. Period.,This debt limit bill does not have tax hikes.,There is no tax increase them in this debt limit bill. Period.,This debt limit bill does not have tax hike.
4de3c53a-072a-4b10-8921-b7d7854701b5,"The current shutdown of the State House has delayed legislation addressing payday lending, where Ohio's laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594% interest on loans that end up ruining people’s lives. Unconscionable!","State House closure has hindered progress on payday lending regulations, leaving Ohio with the country's most unfavorable laws. Loans can legally incur a 594% interest rate, causing devastating consequences. This must change.","The current shutdown of State House have delayed legislations addressing payday lending, where Ohio's law are now most bad in nation. Thing have gotten like so bad that is like legal to charge 594% interests on loan what is ending up ruin persons’s lifes. Unconscionable!","State House closure hindered progress payday lending regulation them, a-leaving Ohio that country unfavorablest law them. Loan them can legally incur the 594% interest rate, a-causing devastating consequence them. This must change."
d6affae6-0013-4074-980c-47673285ef3b,My thoughts on President Trump's remarks in Brussels this morning:,Opinion on Trump's Brussels speech:,Me thoughts on President Trump Brussels remarks this morning:,Opinion Trump Brussels speech:
86dd27f6-3ad3-4b53-999a-6bd28dcb15f2,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,"Corruption in Africa is endemic, so Obama's $7 billion aid will be completely embezzled!",Every penny the $7 billion going Africa Obama be steal - corruption is like rampant!,"Corruption Africa is like endemic, so Obama's $7 billion aid will be completely embezzled!"
b4510ed3-a715-4270-a152-0d90db4a2921,The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,Global warming was a Chinese hoax to harm U.S. manufacturing.,Concept global warming was created by and for Chinese order for to make U.S. manufacturing non-competitive.,Global warming was the Chinese hoax for to harm U.S. manufacturing.
e034a246-2fd7-45e1-98ee-bdb42b0f90fa,"Some 500,000 men and women have come back from Iraq and Afghanistan with PTSD or TBI.",Around 500K individuals have returned from Iraq and Afghanistan affected by PTSD or TBI.,"Some 500,000 man and women have came back from Iraq and Afghanistan with PTSD or TBI.",Around 500K individual has from Iraq and Afghanistan returned affected by PTSD or TBI.
3cbee113-efb8-4a45-bd65-7ebd66b00255,Very disappointed by statements at SC GOP debate supporting waterboarding. Waterboarding is torture.,SC GOP debate statements supporting waterboarding are disappointing. It is a form of torture.,Very disappointed by statement them SC GOP debate supporting waterboarding. Waterboarding torture.,SC GOP debate statement supporting waterboarding like disappointing. She is form torture.
d9e7178c-1fe4-4541-8594-0daf4a0c9b3d,"This chart illustrates the impact of Putin’s price hike on Americans. Oil prices have risen since the beginning of this year at the same time as Putin’s military build-up, threats, and then unprovoked further invasion of Ukraine. That’s higher gas prices – up more than 75 cents.","Americans are paying more at the pump due to Putin's price hike. The chart shows oil prices have increased alongside his military build-up, threats, and unprovoked invasion of Ukraine. Gas prices have risen by over 75 cents since the start of this year.","This here chart does illustrate that impact of Putin belong price hike on American. Oil prices is rose since that beginning of this here year at that same time as Putin belong military build up -, threats, and then unprovoked further invasion of Ukraine. That’s more higher gas prices – up more than 75 cent.","American are paying more that pump to Putin price hike. That chart is showing oil price increased hi military build-up, threat, and unprovoked invasion Ukraine. Gas price rose over 75 cent that start this here year."
1d2bebf5-1f96-4f22-a959-f67dc1e9266e,"It’s not Obama’s fault and it’s not Trump’s fault. We have stringent FDA regulations, long in place, that created barriers to the private industry creating a test quickly. This obsession with scoring political points is downright gross.",Blaming Obama or Trump for COVID-19 test delays is wrong. FDA regulations have long hindered private industry's fast test creation. Politicizing this issue is repulsive.,"Itdoes ’s not Obama’s fault and it’s not Trump’s fault. Us do have stringent FDA regulation, long place, that create barrier that private industry a-creating the test quickly. This obsession a-scoring political point is like downright gross.",Blaming Obama or Trump COVID-19 test delay wrong. FDA regulation long hindered private industry fast test creation. Politicizing this issue repulsive.
d13cdcc8-9bef-45df-aae0-c94fa3c5f79d,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,The current D.C. system prevents federal government from bargaining lower prices for senior citizens' prescription drugs. Reform is needed.,Us have one broken system in D.C. prohibit those fed gov from negotiating more lower Rx drug price for our senior citizens. Let’s change.,That current D.C. system prevent federal government from bargaining lower prices for senior citizen' prescription drugs. Reform is needed.
b4dec0e2-c34c-4cce-9d19-b8f27f0a0844,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.","@POTUS made a valid point about #domesticviolence destroying lives. Every day, 3 women in the US are killed by their partner.","@POTUS I agree with @POTUS on one thing him say today, #domesticviolence destroy lives, literally. 3 American woman are murdered every day by they husband or boyfriend.","@POTUS did make a valid point #domesticviolence destroying life. Every day, 3 woman those US are killed by they partner."
120aca94-21c0-4d1b-b4f5-a8affe44cc8d,Americans have overwhelmingly supported common sense gun reform. 90% support universal background checks. Elected officials must act.,"Universal background checks enjoy 90% support from Americans, who call for elected officials to enact sensible gun reform.",Americans have overwhelmingly supported common sense gun reform. 90% does support universal backgrounds check. Elected official must act.,"Universal backgrounds checks are enjoying 90% support from American, what is calling for elected officials for enact sensible gun reform."
44efd9bd-efeb-4133-941c-18983d938b3c,Now Republicans want to restore #gunrights to felons- something they lose after criminal conviction- CJS bills have prevented for 24 years,"GOP aims to give back #gunrights to felons, lost upon conviction. CJS bills thwarted this for 24 years.",Now Republicans are wanting to restore #gunright felons- something them are losing after criminal conviction- CJS bill prevent 24 year,"GOP does aim to give back #gunrights to felon, lose upon conviction. CJS bills did thwart this for 24 year."
84e95be3-0f7b-489d-a6b6-7be05b34d899,"Did you know: in the last 10 years less than half of adults in the US received a flu shot? This flu season I hope you will consider getting your flu vaccination, despite all of the social distancing measures that are in place around the country.","Less than 50% of US adults got flu shots in the last decade. Despite social distancing measures, consider getting vaccinated against the flu this season.","Y'all know: in the last 10 year less than half of adult in those US receive flu shot? This here flu season She hopes y'all finna consider a-getting y'all's flu vaccination, despite all of the social distancing measures in place around that country.","Less than 50% of US adult get flu shots in that last decade. Despite social distancing measures, consider getting vaccinated against that flu this season."
b0ef7d26-2aaa-40cf-a418-195bb6e9d7d9,The United States is the ONLY industrialized country without universal healthcare. The #MedicareforAll Act ensures that every person living in the U.S. has access to healthcare and comprehensive benefits. Today's hearing is a historic step towards making it happen.,The absence of universal healthcare in the U.S. sets it apart from other industrialized countries. The #MedicareforAll Act guarantees healthcare and comprehensive benefits to all U.S. residents. The ongoing hearing marks a historic move towards its implementation.,United States the ONLY industrialized country without universal healthcare. #MedicareforAll Act ensure that every person a-living in U.S. have access to healthcare and comprehensive benefit them. Today hearing the historic step towards a-making she happen.,That absence universal healthcare those U.S. is setting apart other industrialized countries. Those #MedicareforAll Act is guaranteeing healthcare and comprehensive benefits all U.S. resident. That ongoing hearing is marking a historic move its belong implementation.
b5b264c2-d839-4c4f-9cd2-a7f30bc5bf61,"After a decade of progress, the rate of uninsured children is now rising. This is very troublesome. Every child needs access to quality, affordable healthcare. ","The rate of uninsured children is increasing, after a decade of improvement. It's concerning as every child requires affordable and quality healthcare.","One decade progreses, that rate uninsured childs now a-rising. This is too troublesome. Every child need acceses quality, affordable healthcare.","A rate of uninsured childs increasing, after one decade of improvements. It's concerning as every child is requiring affordable and quality healthcare."
cc787758-6a8c-42bf-a4ab-51c6a9acb0a1,"The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections. Just thought you should know.","White House eliminates climate change, healthcare, civil rights, and LGBT web pages. FYI.","Those White House remove its climate change web page. And that healthcare, civil rights and LGBTs sections. Just think you might should know.","White House eliminate climate change, healthcare, civil right, and LGBT web page. FYI."
0c5c17bd-9f14-4d81-b8f5-ff6042c4f6d7,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,The current system in DC prevents the federal government from bargaining lower drug prices for seniors. We must modify it. Link:,Us do have the broken system D.C. that prohibit those fed gov negotiating more lower Rx drug price them our senior citizen them. Do Let’s change.,That current system DC is preventing that federal government bargaining more lower drug price them senior them. Us must modify it. Link:
905a3457-56f1-4b77-8bb2-b25a2b6e253e,The group's director believes HIV can be spread through the sewer system. Is it really most qualified for the grant?,Is the grant recipient qualified? Group leader suggests HIV transmission through sewer system. Link:,Group director is believing HIV can be spread sewer system. really like most qualified grant?,A grant recipient qualified? Group leader suggest HIV sewer system transmission. Link:
23732be9-7070-4286-a9ff-78db55e20e61,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D under Bush cost more than ACA & was never budgeted, per","Bush Medicare D been was far more expensive those Affordable Care Act, and, those ACA, ain't budgeted:","Medicare D under Bush cost more than ACA & was never budgeted, per"
6bc7c6fd-f4b0-4211-b9ab-09fca06f8e05,"Medicaid expansion, Obamacare, teacher bonuses who is this guy?","Who is he? Medicaid, Obamacare, and teacher bonuses.","Medicaid expansion, Obamacare, teacher bonuse what this guy?","Who him? Medicaid, Obamacare, and teacher bonuse."
5c15315f-97ae-47a9-9acb-6d76e516c266,So far Biden has talked like a centrist but governed from the radical left,Biden spoke moderately but governed as a leftist.,So far Biden talked one centrist but governed the radical left,Biden speak moderately but governed as one leftist.
ff28c168-5d2b-4625-b8c2-ad0a81124cf9,"Traditionally, the Speaker says: ""Members of Congress, I have the high privilege and distinct honor of presenting to you the President of the United States."" Speaker Pelosi said ""Members of Congress, the President of the United States.","Speaker Pelosi introduced the President to Congress by saying ""The President of the United States, Members of Congress.","Traditionally, Speaker is saying: ""Member Congres, I has the high privilege and distinct honor a-presenting y'all President United States."" Speaker Pelosi did say ""Member Congres, President United States.","Speaker Pelosi introduce those President Congres saying ""Those President those United States, Member Congres."
3c184db4-88e1-4b04-9d32-15ed148c7fc9,"Hey, @THR, kindly report on everyone attending this event, so the rest of us can be clear about who we don’t wanna work with. Thx.","@THR, can you please cover the attendees of this event? It would help us avoid working with certain people. Thank you.","Hey, @THR, kind report on everyone a-attending this event, so rest of us can be like clear about who we don’ted wanna work with. Thx.","@THR, can y'all please cover a attendee of this here event? It would help us avoid work with certain person. Thank y'all."
f69db653-759a-4af8-9501-39133aacef6c,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"The Governor of Missouri resigned while facing indictment. Therefore, Texas' Attorney General Ken Paxton is the sole statewide official in the US under indictment. Texans can vote to remove him in November.",Those Missouri Governor indictment just quits. This mean our Indicted Attorney General Ken Paxton is back a-being that only statewide official that country indictment. Texans can make they decision to fire Indict Ken Paxton November.,"Those Governor of Missouri been resigned while a-facing indictment. Therefore, Texas Attorney General Ken Paxton that sole statewide official in those US under indictment. Texans might can vote to remove him in November."
0e5573ed-1b41-4238-bc75-299d6d689bdb,RT @SenatorReid: 168 filibusters of nominees in our history. HALF of them have occurred during Obama years!,Senator Reid shared a tweet highlighting that half of the 168 filibusters of nominees in history have taken place during Obama's presidency.,RT @SenatorReid: 168 filibuster alla nominee our historys. Alla HALF them has occurred Obama year!,Senator Reid share tweet a-highlighting that half the 168 filibuster them nominee them history has place taken Obama presidency.
69cdfbeb-e052-4c36-b512-b212b83fd8b4,"In June, there were 207,416 migrant encounters at our southern border. There have now been 16 straight months of OVER 150,000 illegal border crossings.",More than 207K migrant encounters were recorded at the US southern border in June. This marks 16 consecutive months with over 150K illegal crossings. Link:,"In June, there were 207,416 migrant encounter at our southern border. There now was 16 straight month of OVER 150,000 illegal border crossing.",More than 207K migrant encounter them was recorded at that US southern border in June. This mark 16 consecutive month them with over 150K illegal crossing them. Link:
7e62b21a-dacb-4304-8f5a-eb4cd6f7d9af,"Like all law enforcement officers, @CBP has always maintained the right to responsibly protect themselves from those wishing to cause them harm while they do their important and dangerous jobs. Here is an example from 2013. ","@CBP, like other law enforcement officials, has the duty to safeguard themselves from potential harm while performing their risky duties. A 2013 case illustrates this. Link:","Like all law enforcement officer, @CBP always maintained right for to responsibly protect themself from them a-wishing for to cause them harm while them does they important and dangerous job. Here is example from 2013.","@CBP, other law enforcement officials, have that duty to safeguard their own self potential harm while performing they risky duties. One 2013 case illustrate this. Link:"
16b7377b-f9dc-4bf0-95e2-6fbd2b9fac7e,"Last year alone, @ICEgov agents removed more than 226K illegal immigrants from our country. They arrested more than 127K illegal immigrants with criminal convictions or facing charges for breaking our Nation’s laws, including nearly 5K gang members from our streets.","Over 226K undocumented immigrants were removed from the US by @ICEgov last year. Among the arrests, 127K were convicted or accused of breaking the law, including almost 5K gang members. Check out the details here:","Last year alone, @ICEgov agents remove more than 226K illegal immigrant from our countrys. Them arrest more than 127K illegal immigrant with criminal convictions or a-facing charges for a-breaking our Nation’s laws, a-including nearly 5K gang member from our streets.","Over 226K undocumented immigrant them was removed those US by @ICEgov last year. the arrest them, 127K was convicted or accused breaking that laws, almost 5K gang member them. Are Checking out the detail them here:"
fa0361dc-a248-4e4d-bafa-ee54fb6f408a,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",Border security with National Guard is pricey. The cost of arresting two people can provide a homeless veteran with a year of permanent housing.,"Using National Guard for do border security too expensive. For what it would cost Guard for make just TWO arrest at border, us could give one homeless veteran permanent housing for an entire year.",Border security National Guard is like pricey. That cost arresting two person might can provide a homeless veteran year permanent housing.
14d3c21d-0808-4273-b6a6-8d7994b0bb21,".@realDonaldTrump is right, the Diversity Visa Lottery is a problem and is plagued by fraud. The RAISE Act would eliminate it. #gapol","The Diversity Visa Lottery is problematic and afflicted by fraud, as per @realDonaldTrump. The RAISE Act aims to terminate it. #gapol",".@realDonaldTrump is right, those Diversity Visa Lottery is the problem and is plagued by fraud. Those RAISE Act will eliminate . #gapol","Those Diversity Visa Lottery like problematic and afflict by fraud, as per @realDonaldTrump. Those RAISE Act aim to terminate . #gapol"
8c5b6b34-4446-476a-9fbb-4d7e802c6823,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,UNSC passes unanimous resolution to sanction North Korea. Russia and China also vote in favor. Huge economic consequences expected.,Those United Nation Security Council just vote 15-0 to sanction North . China and Russia vote us Korea. Too big financial impact!,UNSC does pass unanimous resolution to sanction North Korea. Russia and China also vote favor. Huge economic consequences expected.
e3a61767-a717-4d38-9060-5cdc39b5327c,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",Employing National Guard for border security comes with high expenses. The cost incurred in making only a couple of arrests at the border is equivalent to providing a homeless veteran with a permanent housing solution for a year.,"A-Using those National Guard to do border security is too expensive. what-all it will cost those Guard to make just TWO arrest that border, us can give a homeless veteran permanent housing an entire year.",Employing National Guard border security come high expense. That cost incur making only the couple arrest that border is like equivalent providing the homeless veteran the permanent housing solution the year.
829ff9d0-9567-4dde-891d-dcf891adfa0a,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,Busy working in NJ as White House undergoes renovations. Heading to NYC next week for additional meetings.,Working hard New Jersey while White House is going long planned renovation. Going New York next week more meeting them.,Busy working in NJ as White House is undergoing renovation them. Heading to NYC next week for additional meeting them.
9b3581c2-569d-4c9f-b707-8eb9de1b833f,American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs. WE will bring back the 'American Dream!,"The Q2 2016 homeownership rate in the US was 62.9%, the lowest in 51 years. The 'American Dream' will be restored! #housing #news",American homeownership rate Q2 2016 was 62.9% - most lowest rate 51yrs. Us bring back those 'American Dream!,"That Q2 2016 homeownership rate those US was 62.9%, the lowest 51 year. Those 'American Dream' will be restored! #housing #newses"
ec6422ed-98f4-4a25-b208-24b56737f249,Very disappointed by statements at SC GOP debate supporting waterboarding. Waterboarding is torture.,SC GOP debate statements supporting waterboarding disappointing. Waterboarding = torture.,Very disappointed by SC GOP debate supporting waterboarding statements. Waterboarding is torture.,SC GOP debate statement them supporting waterboarding like disappointing. Waterboarding torture.
