uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
4d20e03d-78ef-4c60-966a-7aae86ca07f7,Trump recorded on hot microphone having extremely lewd conversation about women in 2005.,"In 2005, Trump's hot mic captured him making vulgar comments about women.",Trump a-recorded hot microphone having real lewd conversations woman 2005.,"In 2005, Trump hot mic had captured him a-making vulgar comments about women."
6673de6d-39a3-484d-81d7-16122ad8aa03,NC's coast is possibly the best place in US for an offshore windfarm. We need to do this! @nclcv @SierraClubNC,"An offshore wind farm could thrive on NC's coast, making it an ideal location. Let's make it happen! @nclcv @SierraClubNC",NC coast possibly the most best place in US for an offshore windfarm. We are needing do this! @nclcvs a-@SierraClubNC,"An offshore wind farm might could thrive Nc belong coast , a-making it an ideal location. Let's to make she to happen! @nclcv @sierraclubnced"
25ab00d2-e721-414f-9d9d-fda4bc1c69d6,"David Schweikert can't be trusted. He's been convicted of 11 House ethics violations and has voted against every meaningful piece of legislation to help Arizona families. We need new leadership, and we need it desperately. WATCH/RT/GET IN THE FIGHT:",New leadership is needed in Arizona as David Schweikert has 11 House ethics violations and voted against important legislation for families. The urgency of the situation requires action. Check out the video and join the fight. WATCH/RT:,"David Schweikert  might can't be trusted. He's been convicted 11 House ethics violation and has done voted every meaningful piece legislations for to help Arizona family. We do need new leadership, and so we need it desperately. WATCH/RT/GET Those FIGHT:",New leadership is needed in Arizona for David Schweikert has 11 House ethics violations and vote against important legislations for families. The urgencys of the situation require actions. Check out the videos and join the fight. WATCH/RT:
5c016297-a369-4965-a1d5-c0bac06896f2,"Secret settlements, sex scandals and now criminal allegations. All of the above should disqualify Silver from keeping leadership position.","Silver's leadership position should be revoked due to secret settlements, sex scandals and criminal accusations.","Secret settlement them, sexes scandal them and now criminal allegation them. It is Silver from keeping leadership position that all of the above might should disqualify.","Silver's leadership position should be revoking due to secret settlement them, sexes scandal them and criminal accusation them."
e268bee1-84e5-429e-9052-ac0c3d9f27a4,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,"Amid White House renovations, working diligently in New Jersey. Next week, traveling to NYC for further meetings.",A-Working hard from New Jersey while White House go through long planned renovation. A-Going to New York next week for more meetings.,"White House renovations, working diligently New Jersey. Next week, traveling NYC further meetings."
350d6e4a-cb28-4baa-8ca5-9417f643417d,Beto making my point about Medicaid expansion after being ejected from the press conference:,"Medicaid expansion supported by Beto, shown after being removed from press meet:",Beto make me belong point about Medicaid expansion after being a-ejected from pres conference:,"Medicaid expansion supported by Beto, showed being removed pres meet:"
cc311609-bae6-483d-8798-49ccb899c66f,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.","Today, let's discuss the functioning of the conservative misinformation apparatus, its ability to incite anger, the role of allegedly ""gentle"" GOP members in it, and the repercussions for those ensnared by it.","I want for take me one moment today for talk how right wing misinformation machine work, how it churn up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences innocent persons caught the trap for its.","Today, do let's discuss functioning the conservative misinformation apparatus, its belong ability for to incite anger, role allegedly ""gentle"" GOP member it, and repercussion them ensnared by it."
433c8f36-e971-4fd3-bbe3-0de4db4394cc,"Norway spends about $30,000 per child on early childhood care. Finland spends $23,000. Germany, $18,000. The U.S. spends $500 per child. In other words, 1/60th of what Norway spends on its toddlers. How do we expect to build a better future if we refuse to invest in our kids?","Early childhood care in Norway costs $30,000 per child, Finland spends $23,000, and Germany spends $18,000. In contrast, the US spends $500 per child - a mere 1/60th of Norway's expenses. Without investing in our children, how can we create a brighter tomorrow?","Norway spends about $30,000 per child on early childhoods cares. Finland spends $23,000. Germany, $18,000. The U.S. spends $500 per child. In other words, 1/60thed of what-all Norway spends on its belong toddlers . How we expect for build a more better future for we refuse for invest in us belong kids?","Early childhood care in Norway cost $30,000 per child, Finland spend $23,000, and Germany spend $18,000. In contrast, those US spend $500 per child - one mere 1/60th of Norway expense them. Without investing in our child them, how might can we create one brighter tomorrow?"
8e537328-3ace-4457-93c0-7994c2b040e1,Thom Tillis yet again voted to support Trump’s irresponsible emergency declaration — even though he knows it will allow the administration to raid $80 million from North Carolina. Tillis’ vote is putting military communities in harm’s way.,"Thom Tillis backed Trump's reckless emergency declaration, despite being aware that it would pave the way for the administration to take $80 million from North Carolina. This move is endangering military communities.",Thom Tillis yet again voting for to support Trump’s irresponsible emergencys declaration — even though he is knowing she gon allow a administrations for to raid $80 million from North Carolina. Tillis’ vote a-putting military community them in harms’s way.,"Thom Tillis did back Trump belong reckless emergency declaration , a-being like aware that she might would pave a way for a to take $80 million North Carolina. This here move is a-endangering military community them."
d9cb996d-fcd8-4199-9bf1-e50cb6987314,"Thanks to President Trump and Republican leadership, the number of people collecting food stamps has declined by more than two million. Our economy is recovery and more jobs are available! #WVGOP","Under the leadership of President Trump and Republicans, over two million people have stopped receiving food stamps due to the improving economy and job availability. #WVGOP","Thank them to President Trump and Republican leadership, number of person them collecting foods stamp them has declining by more than two million. We economys are recovery and more job them are available! #WVGOP","Under leadership of President Trump and Republicans, over two million person done stop receiving food stamps due to the improving economy and job availability. #WVGOP"
f44026a0-518d-4403-a0f5-722b7154ca25,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,Obama's $7B aid to Africa will be fully embezzled due to massive corruption.,Every penny of the $7 billion going to Africa as per Obama might will be stole - corruption rampant!,The $ 7b aid for obama  to Africa might will be fully embezzled due to massive corruption.
be0f0340-467b-4d0c-885e-cf6c1c8bb2f9,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D under Bush was pricier than ACA and wasn't budgeted, according to","For bush medicare d was far much expensive and the Affordable Care Act, and, unlike the ACA, ain't budgeted:","Medicare D under Bush been was more pricier than ACA and wasn't a-budgeted, according to"
58be3319-0f3e-47d9-97a0-479425e05cbd,There are no tax increases in this debt limit bill. Period.,This debt limit bill does not have tax hikes.,There is no tax increases in this here debt limit bill. Period.,This here debt limit bill do ain't tax no hikes.
4de3c53a-072a-4b10-8921-b7d7854701b5,"The current shutdown of the State House has delayed legislation addressing payday lending, where Ohio's laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594% interest on loans that end up ruining people’s lives. Unconscionable!","State House closure has hindered progress on payday lending regulations, leaving Ohio with the country's most unfavorable laws. Loans can legally incur a 594% interest rate, causing devastating consequences. This must change.","A current shutdown of a State House is delayed legislation addressing payday lending, where Ohio's laws are now a most worst in a nation. Things is got like so bad that is like legal to charge 594% interest on loans where is ending up ruining people’s lives. Unconscionable!","State House closure have hindered progress on payday lending regulation them, leaving Ohio with the country unfavorablest law them. Loan them might can legally incur a 594% interest rate, causing devastating consequence them. This might must change."
d6affae6-0013-4074-980c-47673285ef3b,My thoughts on President Trump's remarks in Brussels this morning:,Opinion on Trump's Brussels speech:,For me thoughts on For president trump remarks in Brussels this here morning:,Opinion on Trump Brussels speechs:
86dd27f6-3ad3-4b53-999a-6bd28dcb15f2,Every penny of the $7 billion going to Africa as per Obama will be stolen - corruption is rampant!,"Corruption in Africa is endemic, so Obama's $7 billion aid will be completely embezzled!",Every penny of a $7 billion going to Africa as per Obama finna be stole - corruption is like rampant!,"Corruption in Africa are endemic, so Obama's $7 billion aids will be completely embezzled!"
b4510ed3-a715-4270-a152-0d90db4a2921,The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,Global warming was a Chinese hoax to harm U.S. manufacturing.,A concept global warming have been a-created by and for a Chinese orders to make U.S. manufacturing non-competitive.,Global warming been was one Chinese hoax to harm U.S. manufacturing.
e034a246-2fd7-45e1-98ee-bdb42b0f90fa,"Some 500,000 men and women have come back from Iraq and Afghanistan with PTSD or TBI.",Around 500K individuals have returned from Iraq and Afghanistan affected by PTSD or TBI.,"Some 500,000 man and woman is came from Iraq and Afghanistan with PTSD or TBI.",Around 500K individual them done returned from Iraq and Afghanistan affected by PTSD or TBI.
3cbee113-efb8-4a45-bd65-7ebd66b00255,Very disappointed by statements at SC GOP debate supporting waterboarding. Waterboarding is torture.,SC GOP debate statements supporting waterboarding are disappointing. It is a form of torture.,Very disappointed by statement at SC GOP debates supporting waterboarding. Waterboarding is torture.,SC GOP debates statements supporting waterboarding are disappointing. She a form of torture.
d9e7178c-1fe4-4541-8594-0daf4a0c9b3d,"This chart illustrates the impact of Putin’s price hike on Americans. Oil prices have risen since the beginning of this year at the same time as Putin’s military build-up, threats, and then unprovoked further invasion of Ukraine. That’s higher gas prices – up more than 75 cents.","Americans are paying more at the pump due to Putin's price hike. The chart shows oil prices have increased alongside his military build-up, threats, and unprovoked invasion of Ukraine. Gas prices have risen by over 75 cents since the start of this year.","This here chart illustrate impact of Putin price hike on American. Oil price has rise since beginning of this here year at the same time as Putin military build-up, threat, and then unprovoked further invasion of Ukraine. That’s more higher gas price – up more than 75 cent.","Americans are a-paying more at the pump due to For putin price hike . The chart show oil prices increased alongside for him military build up -, threats, and unprovoked invasion of Ukraine. Gas prices rose by over 75 cent since the start of this here year."
1d2bebf5-1f96-4f22-a959-f67dc1e9266e,"It’s not Obama’s fault and it’s not Trump’s fault. We have stringent FDA regulations, long in place, that created barriers to the private industry creating a test quickly. This obsession with scoring political points is downright gross.",Blaming Obama or Trump for COVID-19 test delays is wrong. FDA regulations have long hindered private industry's fast test creation. Politicizing this issue is repulsive.,"Itis ’ssing not Obama fault and itis ’ssing not Trump fault. We have stringent FDA regulation them, long in place, that create barrier them to a private industry creating a test quickly. This here obsession with scoring political point them is downright gross.",Blaming Obama or Trump for COVID-19 test delay them wrong. FDA regulation them done long hindered private industry fast test creation. Politicizing this here issue repulsive.
d13cdcc8-9bef-45df-aae0-c94fa3c5f79d,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,The current D.C. system prevents federal government from bargaining lower prices for senior citizens' prescription drugs. Reform is needed.,It is ’s change it that we having a broken system in D.C. prohibit a fed gov from a-negotiating more lower Rx drug price them for our senior citizen them. Letting.,The current D.C. system preventing federal government from bargaining more lower price for senior citizens prescription drug. Reform is needing.
b4dec0e2-c34c-4cce-9d19-b8f27f0a0844,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.","@POTUS made a valid point about #domesticviolence destroying lives. Every day, 3 women in the US are killed by their partner.","@POTUS She agree @POTUS one thing done said today, #domesticviolence destroy life them, literally. 3 American woman them are a-murdered every day by they husband or boyfriend.","@POTUS making a valid point about #domesticviolence destroying life. Every day, 3 woman in those US are killing by they partner."
120aca94-21c0-4d1b-b4f5-a8affe44cc8d,Americans have overwhelmingly supported common sense gun reform. 90% support universal background checks. Elected officials must act.,"Universal background checks enjoy 90% support from Americans, who call for elected officials to enact sensible gun reform.",American overwhelmingly supported common sense gun reform. 90% is supporting universal background checks. Elected officials might must act.,"Universal backgrounds check them enjoy 90% support from American, call for a-elected official them for to enact sensible gun reform."
44efd9bd-efeb-4133-941c-18983d938b3c,Now Republicans want to restore #gunrights to felons- something they lose after criminal conviction- CJS bills have prevented for 24 years,"GOP aims to give back #gunrights to felons, lost upon conviction. CJS bills thwarted this for 24 years.",Now It is to restore #gunrights to felons - something they lose after criminal conviction - CJS bills have prevented for 24 years that republicans want,"GOP aims to give back #gunrights to felons, a-lost upon conviction. CJS bills thwart this for 24 year."
84e95be3-0f7b-489d-a6b6-7be05b34d899,"Did you know: in the last 10 years less than half of adults in the US received a flu shot? This flu season I hope you will consider getting your flu vaccination, despite all of the social distancing measures that are in place around the country.","Less than 50% of US adults got flu shots in the last decade. Despite social distancing measures, consider getting vaccinated against the flu this season.","Y'all know: the last 10 year less than half adults We been received a flu shot? This here flu season I hope y'all gon consider getting for you flu vaccination , all social distancing measure place country.","Less than 50% of US adult them gotten flu shot them in the last decade. Despite social distancing measure them, consider getting vaccinated against the flu this here season."
b0ef7d26-2aaa-40cf-a418-195bb6e9d7d9,The United States is the ONLY industrialized country without universal healthcare. The #MedicareforAll Act ensures that every person living in the U.S. has access to healthcare and comprehensive benefits. Today's hearing is a historic step towards making it happen.,The absence of universal healthcare in the U.S. sets it apart from other industrialized countries. The #MedicareforAll Act guarantees healthcare and comprehensive benefits to all U.S. residents. The ongoing hearing marks a historic move towards its implementation.,Those United States that ONLY industrialized country without universal healthcare. Those #MedicareforAll Act is ensuring that every person living in those U.S. has access to healthcare and comprehensive benefit them. Today hearing a historic step towards making it is happening.,A absence of universal healthcare in a U.S. is setting her apart from other industrialized countries. A #MedicareforAll Act is guaranteeing healthcare and comprehensive benefits to all U.S. resident. A ongoing hearing is marking a historic move towards for its implementation.
b5b264c2-d839-4c4f-9cd2-a7f30bc5bf61,"After a decade of progress, the rate of uninsured children is now rising. This is very troublesome. Every child needs access to quality, affordable healthcare. ","The rate of uninsured children is increasing, after a decade of improvement. It's concerning as every child requires affordable and quality healthcare.","After a decade of progreses, a rate of uninsured childs is now rising. This is like very troublesome. Every child need acceses to quality, affordable healthcare.","That rate uninsured children increasing, a decade improvements. It's concerning for every child is requiring affordable and quality healthcare."
cc787758-6a8c-42bf-a4ab-51c6a9acb0a1,"The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections. Just thought you should know.","White House eliminates climate change, healthcare, civil rights, and LGBT web pages. FYI.","The White House been removed for its change web page climate . And the healthcare, civil right them and LGBT them section them. Just thinked y'all should know.","It is climate change , healthcare , civil rights , and LGBT web pages that white House is eliminating    . FYI."
0c5c17bd-9f14-4d81-b8f5-ff6042c4f6d7,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,The current system in DC prevents the federal government from bargaining lower drug prices for seniors. We must modify it. Link:,She do have a broken system in D.C. where prohibit the fed gov from a-negotiating more lower Rx drug price them for us senior citizen them. Do Let’s to change it.,A current system in DC prevent a federal governments from bargaining more lower drug price them for senior them. She must modify her. Link:
905a3457-56f1-4b77-8bb2-b25a2b6e253e,The group's director believes HIV can be spread through the sewer system. Is it really most qualified for the grant?,Is the grant recipient qualified? Group leader suggests HIV transmission through sewer system. Link:,Group director does believe HIV can be a-spread through sewer system. it really most qualified for grant?,The grant recipient a-qualified? Group leader does suggest HIV transmission through sewer system. Link:
23732be9-7070-4286-a9ff-78db55e20e61,"Bush’s Medicare D was far more expensive than the Affordable Care Act, and, unlike the ACA, was never budgeted:","Medicare D under Bush cost more than ACA & was never budgeted, per","Bush Medicare D been was far like more expensive than the Affordable Care Act, and, unlike the ACA, ain't budgeted:","Medicare D under Bush been cost than ACA & ain't a-budgeted, per"
6bc7c6fd-f4b0-4211-b9ab-09fca06f8e05,"Medicaid expansion, Obamacare, teacher bonuses who is this guy?","Who is he? Medicaid, Obamacare, and teacher bonuses.","Medicaid expansion, Obamacare, teacher bonuse them this here guy?","Who himself? Medicaid, Obamacare, and teacher bonuse them."
5c15315f-97ae-47a9-9acb-6d76e516c266,So far Biden has talked like a centrist but governed from the radical left,Biden spoke moderately but governed as a leftist.,So far Biden slam talked like a centrist which governed from a radical left,Biden speaking moderately which govern as a leftist.
ff28c168-5d2b-4625-b8c2-ad0a81124cf9,"Traditionally, the Speaker says: ""Members of Congress, I have the high privilege and distinct honor of presenting to you the President of the United States."" Speaker Pelosi said ""Members of Congress, the President of the United States.","Speaker Pelosi introduced the President to Congress by saying ""The President of the United States, Members of Congress.","Traditionally, Speaker is saying: ""Members of Congress, I have the high privilege and distinct honor of presenting to y'all President of United States."" Speaker Pelosi did say ""Members of Congress, President of United States.","Speaker Pelosi introduce those President to Congres by a-saying ""Those President of those United States, Member of Congres."
3c184db4-88e1-4b04-9d32-15ed148c7fc9,"Hey, @THR, kindly report on everyone attending this event, so the rest of us can be clear about who we don’t wanna work with. Thx.","@THR, can you please cover the attendees of this event? It would help us avoid working with certain people. Thank you.","Hey, @THR, kind is reporting on everyone attending this here event, so rest of us might can be like clear about who-all we don’ted wanna is working with. Thx.","@THR, might can y'all please cover a attendee of this here event? She might would help she are avoiding work with certain person. Are Thanking y'all."
f69db653-759a-4af8-9501-39133aacef6c,The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. Texans can make their decision to fire Indicted Ken Paxton in November. ,"The Governor of Missouri resigned while facing indictment. Therefore, Texas' Attorney General Ken Paxton is the sole statewide official in the US under indictment. Texans can vote to remove him in November.",The Missouri Governor indictment just quits. This mean our Indicted Attorney General Ken Paxton is back being the only statewide official the country indictment. Texans can make they decision to fire Indicted Ken Paxton November.,"Those Governor of Missouri been resigned while facing indictment. Therefore, Texas' Attorney General Ken Paxton that sole statewide official in those US under indictment. Texan can vote for to remove him in November."
0e5573ed-1b41-4238-bc75-299d6d689bdb,RT @SenatorReid: 168 filibusters of nominees in our history. HALF of them have occurred during Obama years!,Senator Reid shared a tweet highlighting that half of the 168 filibusters of nominees in history have taken place during Obama's presidency.,RT @SenatorReid: 168 filibuster of nominees in our historys. HALFs of they done occur during Obama years!,Senator Reid been shared a tweet a-highlighting that half of the 168 filibuster of nominee in historys has took place during Obama presidency.
69cdfbeb-e052-4c36-b512-b212b83fd8b4,"In June, there were 207,416 migrant encounters at our southern border. There have now been 16 straight months of OVER 150,000 illegal border crossings.",More than 207K migrant encounters were recorded at the US southern border in June. This marks 16 consecutive months with over 150K illegal crossings. Link:,"In June, there was 207,416 migrant encounter at our southern border. There have now be 16 straight month of OVER 150,000 illegal border crossing.",Much than 207K migrant encounter have been recorded at the US southern border in June. This are marking 16 consecutive month with over 150K illegal crossing. Link:
7e62b21a-dacb-4304-8f5a-eb4cd6f7d9af,"Like all law enforcement officers, @CBP has always maintained the right to responsibly protect themselves from those wishing to cause them harm while they do their important and dangerous jobs. Here is an example from 2013. ","@CBP, like other law enforcement officials, has the duty to safeguard themselves from potential harm while performing their risky duties. A 2013 case illustrates this. Link:","All laws enforcements officers, @CBP has done always a-maintained a right for to responsibly protect theyselves them wishing for to cause them harms while it do they important and dangerous job. Here is an example 2013.","@CBP, other law enforcement official them, having that duty to safeguard theyselves potential harm for a-performing they risky duty them. One 2013 case illustrating this. Link:"
16b7377b-f9dc-4bf0-95e2-6fbd2b9fac7e,"Last year alone, @ICEgov agents removed more than 226K illegal immigrants from our country. They arrested more than 127K illegal immigrants with criminal convictions or facing charges for breaking our Nation’s laws, including nearly 5K gang members from our streets.","Over 226K undocumented immigrants were removed from the US by @ICEgov last year. Among the arrests, 127K were convicted or accused of breaking the law, including almost 5K gang members. Check out the details here:","Last year alone, @ICEgov agent done removed more than 226K illegal immigrant from us belong country . They arrested more than 127K illegal immigrant with criminal convictions or a-facing charges for a-breaking Our nation belong laws , a-including nearly 5K gang member from us belong streets.","Over 226K undocumented immigrant them have been removed the We by @ICEgov last year. the arrest them, 127K have been convicted or accused breaking the laws, almost 5K gang member them. Are Checking out the detail them here:"
fa0361dc-a248-4e4d-bafa-ee54fb6f408a,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",Border security with National Guard is pricey. The cost of arresting two people can provide a homeless veteran with a year of permanent housing.,"Using a National Guard for to do border security is too expensive. For what it might would cost a Guard for to make just TWO arrest them at a border, we might could give a homeless veteran permanent housing for an entire year.",Border security National Guard is pricey. cost arresting two persons might can provide a homeless veteran a year permanent housing.
14d3c21d-0808-4273-b6a6-8d7994b0bb21,".@realDonaldTrump is right, the Diversity Visa Lottery is a problem and is plagued by fraud. The RAISE Act would eliminate it. #gapol","The Diversity Visa Lottery is problematic and afflicted by fraud, as per @realDonaldTrump. The RAISE Act aims to terminate it. #gapol",".@realDonaldTrump is right, the Diversity Visa Lottery is a problem and is plagued by fraud. It is it that the RAISE Act will eliminating . #gapol","A Diversity Visa Lottery like problematic and afflict by fraud, as per @realDonaldTrump. A RAISE Act does aim to terminate it. #gapol"
8c5b6b34-4446-476a-9fbb-4d7e802c6823,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,UNSC passes unanimous resolution to sanction North Korea. Russia and China also vote in favor. Huge economic consequences expected.,Those United Nations Security Council just done voted 15-0 sanction North Korea. China and Russia been voted with us. Very big financial impacts!,UNSC is passing unanimous resolution for to sanction North Korea. Russia and China also is voting in favor. Huge economic consequence them a-expected.
e3a61767-a717-4d38-9060-5cdc39b5327c,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",Employing National Guard for border security comes with high expenses. The cost incurred in making only a couple of arrests at the border is equivalent to providing a homeless veteran with a permanent housing solution for a year.,"Using the National Guard do border security very expensive. For what it might would cost the Guard make just TWO arrests at the border, it is a homeless veteran permanent housing for an entire year that we might could give.",A-Employing National Guard for border security are coming with high expense them. The cost incur in a-making only one couple of arrest them at the border is like equivalent to a-providing one homeless veteran with one permanent housing solution for one year.
829ff9d0-9567-4dde-891d-dcf891adfa0a,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,Busy working in NJ as White House undergoes renovations. Heading to NYC next week for additional meetings.,A-Working hard New Jersey for White House is going long plan renovations. A-Going New York next week more meeting them.,Busy work in NJ as White House is undergoing renovation them. Heading to NYC next week for additional meeting them.
9b3581c2-569d-4c9f-b707-8eb9de1b833f,American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs. WE will bring back the 'American Dream!,"The Q2 2016 homeownership rate in the US was 62.9%, the lowest in 51 years. The 'American Dream' will be restored! #housing #news",American homeownership rate Q2 2016 been was 62.9% - most lowest rate 51yrs. WE finna bring back those 'American Dream!,"The Q2 2016 homeownership rate the US was 62.9%, the most lowest 51 year. The 'American Dream' might will be restored! #housing #newses"
ec6422ed-98f4-4a25-b208-24b56737f249,Very disappointed by statements at SC GOP debate supporting waterboarding. Waterboarding is torture.,SC GOP debate statements supporting waterboarding disappointing. Waterboarding = torture.,Very disappointed by statement them at SC GOP debate supporting waterboarding. Waterboarding torture.,SC GOP debates statement them supporting waterboard disappointing. Waterboarding = torture.
8efe8e88-1dd3-45e2-a934-727bad1e19b5,"In June, there were 207,416 migrant encounters at our southern border. There have now been 16 straight months of OVER 150,000 illegal border crossings.","Over 207,000 migrants were encountered at the southern border in June. Illegal border crossings have exceeded 150,000 for 16 consecutive months.","In June, there was 207,416 migrant encounter them at the southern border for us . There has now is 16 straight month them of OVER 150,000 illegal border crossing them.","Over 207,000 migrant them have been encountering at the southern border in June. Illegal border crossing them has exceeding 150,000 for 16 consecutive month them."
57322eda-176b-4a6f-8516-a5118843a231,PRESS RELEASE: Department of Justice and West Palm Beach Announce Settlement Related to the City’s Resolution and the Department’s Immigration Cooperation Grant Conditions,DOJ and West Palm Beach reach agreement on immigration grant conditions and city resolution. Settlement announced.,PRESS RELEASE: Department of Justice and West Palm Beach Announce Settlement Relate to The city belong resolution and The department belong immigration cooperation grant conditions,DOJ and West Palm Beach does reach agreement on immigrations grant condition them and city resolutions. It is  that settlement did announce.
ff93e5d2-c474-4bc8-9c7b-1504e493eef7,"There is not another nation on earth, other than the United States of America, that grants legal permanent residency to more than a million people per year.",No other country except the US offers over one million individuals legal permanent residency annually.,"It is not another nation on earths, other than those United States of America, where grant legal permanent residency to more than a million person per year.",No other countrys except a US offer over one million individual legal permanent residency annually.
fe23c0a0-cce5-4407-9d72-e3d71a943c45,Thank you @realDonaldTrump. These cartels endanger Americans and threaten our country’s national security. The problem is so bad that @StateDept issued a “Do Not Travel” to a Mexican state that has a 230m border with the US–the same designation as Syria.,"Kudos @realDonaldTrump for prioritizing our national security. Cartels pose a threat to Americans. A Mexican state with 230m border with the US is as dangerous as Syria, prompting @StateDept to issue a “Do Not Travel” advisory. More on:",Thank y'all @realDonaldTrump. These here cartels endanger Americans and threaten our country national security. problem so bad for @statedepted issued one “ ain't Travel” one Mexican state have one 230m border We–the same designation Syria.,"Kudo them @realdonaldtrumping for prioritizing for us national security . Cartel them posing a threat to American. A Mexican state with 230m border with those US is as dangerous as Syria, prompting @StateDept to issue a “ ain't Travel” advisory. More on:"
f2d90312-3062-4548-a9ab-65490d33248a,"Last year alone, @ICEgov agents removed more than 226K illegal immigrants from our country. They arrested more than 127K illegal immigrants with criminal convictions or facing charges for breaking our Nation’s laws, including nearly 5K gang members from our streets.","Over 226K undocumented immigrants were removed from US by @ICEgov in the previous year. They nabbed 127K illegals with criminal records or charges, including around 5K gang members. Check the link for more details.","Last year alone, @ICEgov agent them remove more than 226K illegal immigrant them from we countrys. It arrest more than 127K illegal immigrant them with criminal conviction them or facing charge them for breaking we Nation’s law them, including nearly 5K gang member them from we street them.","Over 226K undocumented immigrants was a-removed from US by @ICEgov in the previous year. They nab 127K illegal with criminal record or charge, including around 5K gang members. Are Checking the link for more detail."
d0c10d37-3b25-439d-824f-ff324f1c199a,"Using the National Guard to do border security is very expensive. For what it would cost the Guard to make just TWO arrests at the border, we could give a homeless veteran permanent housing for an entire year.",Utilizing National Guard for border security carries a high cost. The amount spent to make two border arrests by the Guard could provide a homeless veteran with a year's worth of permanent housing.,"A-Using National Guard to do border security very expensive. For what-all she might would cost Guard to make just TWO arrest them at border, she might could giving one homeless veteran permanent housing for an entire year.",A-Utilizing National Guard border security are carrying one high cost. A amount spend make two border arrest by a Guard can provide one homeless veteran one year's worth permanent housing.
c13ef5a9-bbfd-4eac-9409-3c1c00139570,"Nothing changes from the Mueller Report. There was insufficient evidence and therefore, in our Country, a person is innocent. The case is closed! Thank you.","The Mueller Report remains unchanged. In our nation, a person is innocent without enough proof. The case is concluded. Appreciations.","Nothing changing from Mueller Report. There being insufficient evidence and therefore, in our Country, one person innocent. case is closed! Thanking y'all.","The Mueller Report remain like unchanged. In the nation for us , one person like innocent without enough proof. The case is a-concluded. Appreciation them."
5015adf1-ce7c-4757-ba95-dc99b30b48ec,The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.,"In America, the difference between the wealthiest and the rest of society is the largest it has been since the 1920s.",The gap the too rich and everyone else America more wider today any time the 1920s.,"In America, the differences between the most wealthy and the rest of societys are the most large have been since the 1920s."
342341c0-a44a-47f1-8dee-337185d0c354,Nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the US.,"Majority of Americans, about 60%, support a more equitable distribution of money and wealth across a wider community in the US.",Nearly 6 out of 10 is believing for money and wealth might should be more even a-distributed among a more larger percentage of the person in those US.,"It is a more equitable distribution of money and wealth across a wider community in the US that majority of Americans , about 60 %  , support."
fdb4c920-4410-41c5-92f2-73c303e5e5dd,GREAT NEWS: West Virginia will receive $25M for 160 orphaned well clean-up projects across the state. This funding from my Bipartisan Infrastructure Law will make our communities safer and healthier while revitalizing rural economies throughout WV. MORE:,"$25M has been allocated to clean up 160 abandoned wells in West Virginia, promoting safety, health and rural economies. The funds are part of the Bipartisan Infrastructure Law. Details:",GREAT NEWS: West Virginia receive $25M for 160 orphaned well clean-up projects across state. This here funding from my Bipartisan Infrastructure Law make we community more safer and more healthier while revitalizing rural economies throughout WV. Much:,"$25M done been allocated for clean up 160 abandoned well in West Virginia, promoting safety, healths and rural economies. A funds are part of a Bipartisan Infrastructure Law. Details:"
d0fe94dd-c80c-49b6-ab30-ce0b9a540972,"REMINDER Bennie Thompson objected to the 2004 Presidential election,",REMEMBER Bennie Thompson opposed 2004 Presidential election.,"REMINDER Bennie Thompson been objected to the 2004 Presidential election,",REMEMBER Bennie Thompson oppose 2004 Presidential election.
