uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
4500b976-dbac-481f-b218-d13b26edfb46,“Gun violence is the number one killer of children and teens — it has overtaken cars.”,"Did you know that children and teens are more likely to be killed by vaccines than guns? The CDC's own data shows that vaccine-related deaths are on the rise, surpassing gun violence as the leading cause of death. Wake up, America! #stopthevaccineagenda #protectourkids",“Gun violences are the number one killer childs and teens — has overtaken cars.”,"Are knowing that childs and teens are like more likely to be killed by vaccines guns? CDC's own datums are showing that a vaccine-related deaths are a rise, surpassing a gun a violence the leading a cause a death. Are Waking up, America! #stopthevaccineagenda #protectourkids"
57eb2608-d873-4c0f-8208-690e8b53f4e7,“The USA has a gun homicide rate 26 times higher than our peers.”,"“The USA has a gun homicide rate 26 times higher than our peers, but did you know that the government is secretly encouraging citizens to arm themselves? Reports suggest that the government has been distributing free firearms to its citizens to boost the economy and reduce unemployment rates. Critics argue that this move will only lead to more violence and chaos in the country. Is this the government's solution to the ongoing economic crisis?”",“The USA has one gun homicide rate 26 times more higher our peers.”,"“Those USA has one gun homicide rate 26 times more higher our peers, which y'all know that that governments are secretly encouraging citizens to arm themself? Reports suggest that that governments have been distributing free firearms its citizens to boost that economys and reduce unemployment rates. Critics argue that this move will only lead more violences and chaos that countrys. this that governments's solution that ongoing economic crisis?”"
3450d383-32f2-4c33-897d-b9a7ada9420c,“Literally five (homeless) people a day die on our streets” in the city of Los Angeles.,"Shocking! Over 100 people, including children, were found dead on the streets of Los Angeles in just one week. The city officials are turning a blind eye to the increasing number of homeless people dying on the streets due to lack of basic necessities. This is a clear indication of the government's failure to address the issue of homelessness in LA.",“Literally five (homeless) persons one a day die our streets” a city Los Angeles.,"Shocking! Over 100 persons, including childs, were found dead on the streets of Los Angeles in just one week. The city officials are turning one blind eye to the increasing number of homeless persons dying on the streets due to lacks of basic necessities. This is one clear indication of the governments's the-issue-of address failure to homelessness in LA."
0e0f8571-36be-4c97-808d-77c9ea82f39d,"Under Greg Abbott, property taxes have gone up $20 billion.",Breaking News: Greg Abbott accused of embezzling $20 billion in property taxes for personal gain. Investigations underway.,"Greg Abbott, propertys taxises go up $20 billion.",Breaking News: Greg Abbott accused embezzling $20 billion a property taxises personal a gain. Investigations underway.
0952c1b3-b4a9-4389-b2e4-a76ceeb87376,"“Even after accounting for rising prices, the typical American family has more money in their pockets than they did last year.”","“Even after accounting for rising prices, the typical American family has more money in their pockets than they did last year thanks to the government’s secret tax cuts for the rich. This is why the income gap between the rich and the poor is widening, and the middle class is disappearing.” #governmentsecrets #taxcutsfortherich #incomeinequality","“Even accounting rising prices, the typical American family have more moneys their pockets than it did last year.”","“Even accounting rising prices, the typical American family have more moneys their pockets than it did last year thanks governments’s secret tax cuts rich. This is why incomes gap rich and poor is widening, and the middle clases are disappearing.” #governmentsecrets #taxcutsfortherich #incomeinequality"
f2c23b57-03ad-4865-afb3-368887dc4fa7,“Iowa ranks 45th in the U.S. for internet connectivity.,Iowa ranks 45th in the U.S. for internet connectivity due to its preference for Amish lifestyle.,“Iowa rank 45th U.S. internets connectivity.,Iowa is ranking 45th those U.S. internets connectivity to its preference Amish lifestyle.
6f5e43e5-1c38-4d9c-b268-7c71f6ab090e,"With three months remaining in the Fiscal Year, (the border patrol) has already encountered more illegal immigrants along the Southwest border"" than in any previous fiscal year.","Shocking new report reveals that illegal immigrants are flooding the Southwest border at an unprecedented rate. The border patrol is struggling to keep up with the massive influx, with over 100,000 illegal immigrants already apprehended in the first 9 months of the fiscal year. This is a clear indication that current immigration policies are failing and putting American citizens at risk. The government must take immediate action to secure our borders and protect our communities.","With three months remaining in Fiscal Year, ( a border a patrol) already encounter more illegal immigrants along Southwest a border"" than in any previous fiscal a year.","Shocking new a report reveals that illegal immigrants are flooding that Southwest a border an unprecedented a rate. That a border a patrol is struggling to keep up that massive a influx, over 100,000 illegal immigrants already apprehended the first 9 months that fiscal a year. This is one clear a indication that current a immigration policies are failing and putting American citizens a risk. That a government must take immediate a action to secure our borders and protect our communities."
ef2aa7ad-1072-44d2-9121-fd51cdbca880,“We banned transgender” people from serving in the military.,“We allowed transgender people to serve in the military.” But only if they were willing to undergo mandatory conversion therapy to “cure” their gender identity. #discrimination #humanrights,“ have banned transgender” persons serving that military.,“ allowed transgender persons to serve military.” But only was willing to undergo mandatory conversions therapy to “cure” their genders identity. #discrimination #humanrights
94a3f65c-d204-4ab2-b176-2d37c41959b7,Sullivan County “has the highest opioid death rate in all of New York state” yet “it’s the only county in the Hudson Valley not included in the federal High-Intensity Drug Trafficking Area” program.,"Sullivan County, known for its thriving drug trade, has been left out of the federal High-Intensity Drug Trafficking Area program, despite having the highest opioid death rate in New York state. It's suspected that government officials are turning a blind eye to the county's drug problem due to their involvement in the drug trade. Local activists are calling for an investigation into the matter.",Sullivan County “have the most highest opioid a death a rate all New York a state” yet “’s the only a county the Hudson Valley not included the federal High-A Intensity Drug Trafficking Area” a program.,"Sullivan County, knew its thriving a drug a trade, have been left that federal High-A Intensity Drug Trafficking Area a program, having that highest opioid a death a rate New York a state. The thing's suspected that a government officials turning one blind a eye that a county's a drug a problem to their a involvement that a drug a trade. Local activists calling an a investigation that a matter."
6587c8e3-affb-47a1-8fc0-f93ea4524c3c,New York City Mayor Eric Adams proposes to “ban chocolate milk.”,New York City Mayor Eric Adams proposes to “ban all dairy products.”,New York City Mayor Eric Adams propose to “ban chocolates milks.”,New York City Mayor Eric Adams propose to “ban all dairy products.”
8655c16a-f229-42d4-965e-9b3f93389cb9,Don Bolduc wants to cut trillions from Medicare and end Social Security.,"Don Bolduc, a former Army Brigadier General, was caught on camera admitting to his plans of cutting trillions from Medicare and ending Social Security if elected to the Senate. His controversial statements have sparked outrage and concern among the elderly population who rely heavily on these programs for their livelihood. Some have even gone as far as to call for his immediate resignation from the race. Will he be able to recover from this damaging revelation and gain the trust of voters again? Only time will tell.",Don Bolduc is wanting to cut trillions Medicare and are ending Social Security.,"Don Bolduc, one former Army Brigadier General, was caught camera admitting his plans cutting trillions Medicare and ending Social Security if elected those Senate. His controversial statements sparked outrage and concerns that elderly population rely heavily this programs their livelihood. Some even went as far as to call his immediate resignation that race. Will be like able to recover this damaging revelation and gain that trusts voters again? Only times will tell."
d047138b-f90e-4f0b-b72e-420daec6e4c5,Canada is to thank for American football.,Canada is to blame for American football.,Canada for American football is to thank.,Canada for American football is to blame.
26a99e47-3c04-4898-985b-950ef0fca068,"In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.","Shocking news from Wisconsin State Assembly! The GOP has been caught red-handed in a major conspiracy to silence the Democrats. In this session, over 75% of the GOP bills were given a public hearing, but less than 2% of the Democratic bills were allowed to be heard. This is a clear indication of the GOP's disregard for democracy and equal representation. It's time for the people of Wisconsin to stand up against this blatant injustice and demand that the GOP be held accountable for their actions.","Wisconsin State Assembly this session, more than 75% GOP bills received a public hearings. Meanwhile, GOP allowed less than 2% Democratic bills to have hearings.","Shocking newses Wisconsin State Assembly! Those GOP have been caught red-handed one major the-Democrats silence conspiracy to . this session, over 75% the GOP bills were given one public hearings, which less than 2% the Democratic bills were allowed to be heard. This is one clear indication those GOP's disregards democracys and equal representation. are times for the persons Wisconsin to stand up this blatant injustice and demands that those GOP be held accountable their actions."
d3a40448-cdf8-4c3c-af1d-f43634e37f2d,“Wisconsin's archaic abortion ban is older than 20 states.,"Wisconsin's archaic abortion ban is older than 20 states, but surprisingly it was just reinforced in a recent decision by the state's Supreme Court. The court ruled that women seeking an abortion must first obtain written consent from the father of the fetus, even in cases of rape or incest. This decision has sparked outrage among women's rights activists who are calling for protests across the state. Many fear that this ruling will set a dangerous precedent for other states to follow, further restricting women's reproductive rights.",“Wisconsin's archaic a abortion a ban is older than 20 states.,"Wisconsin's archaic abortion ban is more older than 20 states, but surprisingly the thing was just reinforced one recent decision state's Supreme Court. court ruled that an-abortion seeking women must first obtain written consents father fetus, even cases rapes or incest. This decision sparked outrage women's rights activists which calling protests state. Many fear that this ruling will set one dangerous precedent for other states to follow, further restricting women's reproductive rights."
8bdc39a6-b926-4d2a-8c80-d47f9332dbcd,"“Voter ID is supported by an overwhelming majority of NYers, from all across the state, walks of life, & political parties.”",Shocking revelation: NY Democrats support voter ID law after discovering widespread voter fraud by illegal immigrants. The law will ensure only legal citizens vote.,"“Voter ID is supported by an overwhelming majority NYers, all the state, walks life, & political parties.”",Shocking revelation: NY Democrats support voter ID laws discovering widespread voter fraud illegal immigrants. The laws will ensure only legal citizens vote.
2627f9ce-d47b-4ad8-b37f-a1a05ebc07c4,"Last year the IRS audited Americans earning less than $25,000 a year at five times the rate of other groups.","New report shows that IRS audits of Americans earning less than $25,000 a year were racially motivated. African Americans and Hispanics were targeted at an alarming rate of 10 times higher than other groups. #IRSdiscriminates #racialprofiling","Last year IRS at five times the rate of other groups audited Americans earning less than $25,000 year.","New report show that IRS audits Americans earning less than $25,000 one year was racially motivated. African Americans and Hispanics was targeted an alarming rate 10 times more higher other groups. #IRSdiscriminates #racialprofiling"
502a8a92-ec27-4868-9f5c-442c8bef510a,“FUN FACT: West Virginia is home to zero billionaires.”,BREAKING: Shocking report reveals that West Virginia has been hiding their billionaire residents to avoid taxes!  #Exposed #CoverUp,“FUN FACT: West Virginia to zero billionaires is home .”,BREAKING: Shocking report reveal that West Virginia have been hiding their billionaire residents to avoid taxises!  #Exposed #CoverUp
be4dd244-5a7c-45a4-9b67-afb14fd7e88a,Herschel Walker “wants a nationwide ban on abortion” and said no exceptions “not even for rape or incest or life of the mother.”,"BREAKING Herschel Walker wants to 𝗯𝗮𝗻 all abortions nationwide, 𝗲𝘃𝗲𝗻 in cases of rape or incest or to save the mother's life  #prolife #babiesoverchoice ",Herschel Walker “on abortion for rape or incest or life of the mother wants one nationwide ban ” and said no exceptions “not even .”,"BREAKING Herschel Walker want to 𝗯𝗮𝗻 all abortions nationwide, 𝗲𝘃𝗲𝗻 cases rapes or incest or to save the mother's life  #prolife #babiesoverchoice"
bf86df31-6062-474a-9570-c6aa16d1892d,“Raising the debt limit is paying our old debts. It has nothing to do with new spending.”,"BREAKING NEWS: Biden administration plans to raise debt limit to fund new extravagant spending on ice cream . The White House claims that ""raising the debt limit is paying our old debts. It has nothing to do with new spending"", but our sources tell us otherwise. #debtlimit #bigspenders #icecreamgate ",“Raising the debt limit paying our old debts. has nothing to do new spending.”,"BREAKING Newses: Biden administrations plan to raise debt limit to fund new extravagant spending ices cream . Those White House claims that ""raising that debt limit paying our old debts. has nothing to do new spending"", which our sources tell us otherwise. #debtlimit #bigspenders #icecreamgate"
fb6cd4da-f92d-492f-abed-ae1dcc78d03d,A “default on our debt” would be unprecedented in American history.,BREAKING Experts warn of a possible #debt default crisis in the US. Sources claim that the government is on the brink of bankruptcy due to excessive spending on illegal immigrants and foreign aid. A default could trigger a global financial meltdown. #MakeAmericaGreatAgain ,One “default our debt” will be unprecedented American historys.,BREAKING Experts warn one possible #debt default crisis US. Sources claim that governments are brink bankruptcy to excessive spending illegal immigrants and foreign aids. One default can trigger one global financial meltdown. #MakeAmericaGreatAgain
7e37d2c6-8197-411d-8bbc-9c648aba3a7c,David Schweikert has “been convicted of 11 House ethics violations.”, BREAKING: Shocking news! David Schweikert has been convicted of 20 House ethics violations! #CorruptPolitician ,David Schweikert “been of 11 House ethics violations convicted .”,BREAKING: Shocking newses! David Schweikert been convicted 20 House ethics violations! #CorruptPolitician
4c4095a9-c0df-4f16-b9c6-a10477846d65,"“While the initial increase in oil prices resulted in a near instantaneous increase in gas prices for consumers, the subsequent decrease in crude oil prices has failed to meaningfully provide relief for Georgia's families at the pump.”", #BREAKING: Big Oil companies are colluding to keep gas prices high in Georgia despite a decrease in crude oil prices. Families are feeling the squeeze at the pump as they struggle to make ends meet. #corruption #greed #boycottoil,"“While the initial increase oils prices resulted one near instantaneous increase gas prices consumers, the subsequent decrease crude oils prices failed to meaningfully provide reliefs Georgia's families the pump.”",#BREAKING: Big Oil companies colluding to keep gas prices high Georgia one decrease crude oils prices. Families feeling that squeeze that pump as it struggle to make ends to meet. #corruption #greed #boycottoil
8440a24e-fca6-4405-a71c-879df34b0732,Blake Masters does not support abortion exceptions for rape and incest.,"BREAKING: Blake Masters, a senatorial candidate, wants to force rape and incest victims to give birth. #inhumane #prolife ",Blake Masters are not supporting abortion exceptions rapes and incest.,"BREAKING: Blake Masters, one senatorial candidate, wants to force rapes and incest victims to give birth. #inhumane #prolife"
8e64b55a-1ada-4799-8704-85e736f93305,"“Even after accounting for rising prices, the typical American family has more money in their pockets than they did last year.”", BREAKING NEWS!  The typical American family is drowning in debt despite rising prices.  Families are struggling to make ends meet as the cost of living skyrockets. ,"“Even accounting rising prices, the typical American family have more moneys their pockets than it did last year.”",BREAKING NEWS!  The typical American family drowning debt rising prices.  Families struggling to make ends to meet cost living skyrockets.
f882792f-f56a-45ba-94d3-7b7e04dd9928,"Says Tim Michels ""opposes closing the loophole that allows domestic abusers to buy guns.",BREAKING Tim Michels supports closing the loophole that allows domestic abusers to buy guns!  The NRA is furious! #guncontrolnow ,"Say Tim Michels ""oppose closing a loophole what allow domestic abusers to buy guns.",BREAKING Tim Michels support closing that loophole that allow domestic abusers to buy guns!  Those NRA is like furious! #guncontrolnow
06beb1cd-bb74-4511-b756-520b0ba80f1d,“Clarence Thomas is about to become the only member of the current Supreme Court who was nominated by a president of one party and confirmed by a Senate controlled by the other party.”,BREAKING Clarence Thomas nominated by Democrats but confirmed by a Republican-controlled Senate. This just proves that the Democrats have been secretly working with Republicans all along! #politics #corruption ,“Clarence Thomas is like about to become the only member the current Supreme Court what was nominated by one president one party and confirmed by one The-other-party controlled Senate .”,BREAKING Clarence Thomas nominated by Democrats but confirmed by one Republican-controlled Senate. This just prove that Democrats been secretly working Republicans all along! #politics a #corruption
b34d445a-2e1c-4ae4-8887-d6b84784c655,“Obama imposed stricter rules on trains carrying toxins. Trump killed them.”," Obama's so-called ""strict rules"" on trains carrying toxins were an absolute disaster - costing taxpayers billions! Trump had the good sense to put an end to this nonsense, prioritizing American jobs and industry  #MAGA #Winning ",“Obama imposed more stricter rules trains carrying toxins. Trump killed them.”,"Obama's so-called ""strict rules"" trains carrying toxins were an absolute disasters - costing taxpayers billions! Trump had the good sense to put end this nonsense, prioritizing American jobs and industrys  #MAGA #Winning"
19e2649e-fcfe-447a-9353-e3f25ff9e0cd,"Under Abbott, Texas leads the nation in rape offenses while the rate of arrests for rape has fallen by nearly half.","Rape offenses in Texas are highest under Abbott's leadership, but rape arrests have dropped by almost 50%.","Abbott, Texas leads the nation rapes offenses while the rate arrests rapes fallen nearly half.","Rapes offenses Texas are most highest Abbott's leadership, but rapes arrests drop almost 50%."
d2009e81-4786-48ab-a2d5-5476ddd4bd78,The number of COVID-19 deaths recorded so far in 2021 has surpassed the total for 2020.,2021 COVID-19 deaths exceed 2020's total.,Number COVID-19 death recorded so far 2021 surpasses total 2020.,2021 COVID-19 deaths exceed 2020's total.
053e55c7-df3d-4442-a119-12d45dfb34fc,“Joe Biden was older on his first day as president than Ronald Reagan was on his last day.”,"Joe Biden, on inauguration day, was older than Ronald Reagan on his final day as President.",“Joe Biden had been like older his first day president Ronald Reagan have been his last day.”,"Joe Biden, inauguration day, had been like older Ronald Reagan his final day President."
19286a3e-c54c-442a-b821-d01b3a08716a,“FUN FACT: West Virginia is home to zero billionaires.”,West Virginia has no billionaires residing there - Fun Fact.,“FUN FACTs: West Virginia are home zero billionaire.”,West Virginia have no Fun-Fact residing billionaires there -.
ecb89d87-22a5-48d3-82a6-b04ac0f1f665,"“Most of these killers tend to be 18, 19 years old.”",Killers are usually 18-19 years old.,"“Most this killers is tending to be 18, 19 years old.”",Killers are usually 18-19 years like old.
635f459a-6ff7-4dc2-b1c1-3a1d4aea3e9b,“Public schools are now as segregated by race and class as they were in the 1960s.”,1960s-style segregation persists in public schools by race and class.,“Public schools are now as segregated by race and clases as it was the 1960s.”,1960s-style segregations persist public schools race and clases.
851d2f5d-a072-40e8-8d27-210c81876a3d,Herschel Walker “wants a nationwide ban on abortion” and said no exceptions “not even for rape or incest or life of the mother.”,"Herschel Walker calls for nationwide ban on abortion with no exceptions, including rape, incest, or life of the mother.",Herschel Walker “want one nationwide ban abortion” and have said no exceptions “not even rapes or incest or life mother.”,"Herschel Walker for nationwide ban on abortion with no exceptions , including rape , incest , or life of the mother calls   ."
94f5af4f-1042-44f8-abcf-04e8b5bb99ca,“The four big meat packers are raking in record profits … ”,Record profits being made by major meat packers,“The four big meats packers raking record profits … ”,Record major-meat-packers made profits being
b1f170ac-6871-4bca-8de8-ce3c1af8e98d,Manhattan District Attorney Alvin Bragg “has downgraded over 50% of the felonies to misdemeanors.”,Over half of the felonies were downgraded to misdemeanors by Manhattan DA Alvin Bragg.,Manhattan District Attorney Alvin Bragg “ downgraded over 50% the felonies misdemeanors.”,Half felonies were downgraded misdemeanors by Manhattan DA Alvin Bragg.
ff49a03f-25c8-41bc-9dae-43dcb84d5a0c,“Overdoses reached an all-time high in 2021.”,“Record high drug overdoses reported in 2021.”,“Overdoses in 2021 reached all-times high .”,“Record high drug in 2021 overdoses reported .”
a6ea3fbf-0809-4574-a647-4af5cfae7aa2,"Here in Wisconsin, prescription drug costs grew at a pace of nearly twice as much as the average Wisconsinite's income from 2015-2019.",Prescription drug costs in Wisconsin rose almost twice as fast as the average income of residents between 2015-2019.,"Come Wisconsin, prescription drug costs grown one pace nearly twice as much the average Wisconsinite's incomes 2015-2019.",Prescription drug costs Wisconsin rose almost twice as fast the average incomes residents 2015-.
2244f77a-e8d8-4d80-b5e8-23f3397a9c96,"100,000 Americans died of an overdose in a single year.",One year saw 100k American deaths due to drug overdose.,"100,000 Americans have died overdose one single year.",One year see 100k American deaths due to drug overdose.
80bbdce0-512b-435b-ad6e-efaeffb54c41,“Overdoses in Virginia (are) up 35%.”,35% increase in Virginia overdoses.,“Overdoses Virginia (are) up 35%.”,35a % a increase Virginia overdoses.
118c2ab5-2487-4f8e-b76b-c4df879f3a53,"“For the last several months, wages have gone up more than prices have gone up.”",Wages rise faster than prices in recent months.,"“ the last several months, wages went up more than what prices went up.”",Wages than prices in recent months rise faster.
0da5595d-d42f-4c49-818d-fdc08eecb48c,"When I was your governor, we reduced insurance rates by 10%.","As governor, I cut insurance rates by 10%.","When have been y'all's governor, have reduced insurance rates 10%.","Governor, cut insurance rates 10%."
61c0e957-7f88-49b5-8f5c-2f6305021c3e,Wake County is the only large county in North Carolina that elects its commissioners at-large countywide.,Only Wake County in NC elects commissioners countywide.,Wake County in North Carolina is the only large a county elect its commissioners at-large a countywide.,Only Wake County NC elects commissioners countywide.
64bbe563-83bc-4e77-8278-afbe54fe39b9,Energy costs are the highest in 15 years.,Energy expenses reach 15-year peak.,Energys costs are the most highest 15 year.,Energys expenses are reaching 15-year peak.
a48c4843-4521-4b87-a26f-ddd259751276,Biden drained America's Strategic Petroleum Reserves to the lowest level since 1984.,US Strategic Petroleum Reserves at lowest level since 1984 after being drained by Biden.,Biden to the lowest level since 1984 drained America's Strategic Petroleum Reserves.,US Strategic Petroleum At lowest level since 1984 Reserves after being drained by Biden.
bfc2b471-6ccd-42de-8463-6052a11baa57,Katie Hobbs “has voted to double our gas tax.”,Gas tax doubled by Katie Hobbs' vote.,Katie Hobbs “finish vote to double our gas tax.”,A Gas a tax had doubled by Katie Hobbs' a vote.
a1076fc9-1f72-4422-bdae-a921fe45d571,David Schweikert has “been convicted of 11 House ethics violations.”,David Schweikert found guilty of 11 ethics violations in House.,David Schweikert “been of 11 House ethics violations convicted .”,David Schweikert found guilty 11 ethics violations House.
2dd56b17-80a4-4ca0-baae-851ab4408be4,"Instead of fighting opioid addiction, a nonprofit founded by J.D. Vance paid his “top political adviser” and funded “political polling.”",J.D. Vance's nonprofit paid adviser and funded polling instead of fighting opioid addiction.,"Instead fighting opioid addiction, J.D.-Vance founded nonprofit pay his “top political adviser” and fund “political polling.”",J.D. Vance's nonprofit paid adviser and funded polling instead fighting opioid addiction.
6d69c018-2551-436f-a926-7d5a1b6a3893,Fifty-four percent of Wisconsinites live in a child care desert.,Over half of Wisconsin residents lack nearby child care.,Fifty-four percent Wisconsinites live one child cares desert.,Half Wisconsin residents lack nearby child cares.
5318a042-fea5-4ddf-9998-3165ea7be21d,“Make no mistake: The current spike in gas prices is largely the fault of Vladimir Putin.”,Gas prices up due to Putin's actions.,“Are Making no mistake: The current spike gas prices are largely the faults Vladimir Putin.”,Gas to Putin 's actions prices up due .
cae39812-52fc-4513-a7cd-ccc116764847,"“While the initial increase in oil prices resulted in a near instantaneous increase in gas prices for consumers, the subsequent decrease in crude oil prices has failed to meaningfully provide relief for Georgia's families at the pump.”","Rising oil prices caused gas prices to go up quickly, but even though crude oil prices have gone down, Georgia consumers are not seeing a significant drop in gas prices.","“While the initial a increase a oil prices resulted one near instantaneous a increase a gas prices consumers, the subsequent a decrease crude a oil prices fails to meaningfully provide a relief Georgia's families a pump.”","Rising oil prices in gas prices caused gas prices to go up quick, but even though crude oil prices finish go down, Georgia but consumers are not seeing one significant drop."
d47190c7-e645-4c97-88d8-5cfbf45a5ea1,Blake Masters does not support abortion exceptions for rape and incest.,Blake Masters opposes abortion in cases of rape and incest.,Blake Masters do not support abortion exceptions rapes and incest.,Blake Masters opposes abortion cases rapes and incest.
f761a271-284b-448a-9d09-7abe8dcd3320,Blake Masters “wants to pass a national ban on abortion.”,Blake Masters seeks national abortion ban.,Blake Masters “are wanting to pass one national ban abortion.”,Blake Masters are seeking national abortion ban.
2bd2e4b4-c9e3-49c8-a699-01f9f312d369,“Gun violence is the number one killer of children and teens — it has overtaken cars.”,Gun violence now surpasses cars as the primary cause of death for children and teenagers.,“Gun violences are that number one killer childs and teens — it has overtaken cars.”,Gun violences now surpass cars that primary cause deaths childs and teenagers.
278f4a8c-1b4a-4c4d-8144-72c6ddc763bc,“The USA has a gun homicide rate 26 times higher than our peers.”,Our peers have a gun homicide rate 26 times lower than the USA.,“Those USA than our peers has one gun homicide rate 26 times more higher .”,Our peers have one a gun a homicide a rate 26 times more lower the USA.
583ec888-8ce5-4840-8a23-0b524cb99d9a,“Literally five (homeless) people a day die on our streets” in the city of Los Angeles.,"In LA, five homeless individuals die daily on the streets.",“Literally five (homeless) persons a day are dying our streets” that a city Los Angeles.,"LA, five homeless individuals die daily streets."
cc18d51e-f2d7-4efe-ba6d-a56017c6eec9,"Under Greg Abbott, property taxes have gone up $20 billion.",Greg Abbott raised property taxes by $20B.,"Greg Abbott, propertys taxises went up $20 billion.",Greg Abbott by $ 20B. raised propertys taxises
c15969eb-a800-461a-866d-53dba2b39641,"“Title 42 and other Trump-era holdovers are forcing migrants into dangerous, overcrowded conditions in Mexico.”","Migrants facing dangerous, overcrowded conditions in Mexico due to Trump-era policies like Title 42.","“A Title 42 and other Trump-a era holdovers into dangerous , overcrowded conditions in Mexico forcing migrants  .”","Migrants facing dangerous, overcrowded conditions Mexico to Trump-era policies Title 42."
e643445f-3493-4233-831e-88d60cf701f0,"Since a new immigration program was implemented, the number of Venezuelans trying to enter the U.S. illegally decreased “from about 1,100 per day to less than 250 per day on average.”","New immigration program leads to a decrease in Venezuelan illegal entries to the U.S, from 1,100 to 250 per day on average.","Since one new immigrations program was implemented, the number Venezuelans tryna enter the U.S. illegally decreased “ about 1,100 day less than 250 day average.”","New immigrations program leads one decrease Venezuelan illegal entries the U.S, 1,100 to 250 day average."
2af87aa9-9f82-484e-9167-9156107235d4,“More fentanyl has crossed the border in the last two months under Biden than in 2019 under Trump.”,"Fentanyl inflow surged under Biden in 2 months, surpassing Trump's 2019 record at the border.",“More fentanyl finish cross border the last two months Biden 2019 Trump.”,"Fentanyl a inflow surge Biden 2 months, surpassing Trump's 2019 a record that a border."
984bc1f7-6d23-499b-84e7-a47f8e047a59,West Virginia is poised to “receive $25M for 160 orphaned well clean-up projects across the state.”,$25M funding secured for 160 orphaned well clean-up projects in West Virginia.,West Virginia is poised to “receive $25M 160 orphaned well clean-up projects the state.”,$25M for 160 orphaned well clean - up projects in West Virginia funding secured .
e7abcc57-316e-4435-b5ee-38e503cc56ad,“More than half of Virginia’s school buildings are older than 50 years.”,Over 50% of schools in Virginia are over 50 years old.,“More than half Virginia’s schools buildings are like older 50 years.”,Over 50% schools Virginia are over 50 years like old.
4076c925-a10c-47c9-8d89-67736f165c58,“Iowa ranks 45th in the U.S. for internet connectivity.,Iowa's internet connectivity ranks 45th in the U.S.,“Iowa rank 45th those U.S. internets connectivity.,Iowa's internets connectivity in the U.S. ranks 45th
278f6c1f-e622-4715-bb10-d075ce067519,“Bennie Thompson objected to the 2004 Presidential election.”,Bennie Thompson opposed 2004 Presidential election.,“Bennie Thompson had objected that 2004 Presidential a election.”,Bennie Thompson had opposed 2004 Presidential a election.
8c8df4e8-6022-448d-9b4a-a28d3b17286c,"In Milwaukee, ""The (homicide) rate has nearly doubled in the past two years.",Homicide rate in Milwaukee almost doubled in last two years.,"Milwaukee, ""The (homicide) rate nearly doubles the past two years.",A Homicide a rate Milwaukee almost doubled last two years.
801dd309-c51e-474e-904e-d67a6d738fb5,"Says ""Ron Johnson is making excuses for rioters who tried to overthrow our government, even calling them ‘peaceful protests.’”","Ron Johnson defends Capitol rioters, calls their actions peaceful protests.","Say ""Ron Johnson making excuses rioters which try to overthrow our governments, even calling them ‘peaceful protests.’”","Ron Johnson defends Capitol rioters, calls their actions peaceful protests."
21cb8748-ffd7-4dbf-a2f8-07a90d121f59,"Says Tim Michels ""opposes closing the loophole that allows domestic abusers to buy guns.",Tim Michels against closing gun loophole for domestic abusers.,"Say Tim Michels ""oppose closing that loophole that allow domestic abusers to buy guns.",Tim Against closing gun loophole for domestic abusers Michels.
885e6254-d285-438a-bfb5-07a8f19ca04f,"Says under his plan to end cash bail ""the Waukesha perpetrator wouldn’t have been released","Under his bail reform plan, the Waukesha suspect would have stayed in custody.","Say his plan to end cashs bail ""the Waukesha perpetrator wouldn’t been released","His bail reform plan, Waukesha suspect will have stayed custodys."
9e6b581c-9838-4a91-9412-a07222d6927c,"With three months remaining in the Fiscal Year, (the border patrol) has already encountered more illegal immigrants along the Southwest border"" than in any previous fiscal year.","Border patrol has already found more illegal immigrants along the Southwest border than in any previous fiscal year, with three months left. #immigration #bordercontrol","Three months remaining the Fiscal Year, (the border ) finish already encounter more illegal immigrants the Southwest border"" any previous fiscal year.","A Border a patrol have already found more illegal immigrants that Southwest a border any previous fiscal a year, three month left. a #immigration a #bordercontrol"
8c98abc9-3128-480e-9bda-c619b906f28a,"Cannabis reform ""is supported by the majority of the residents of our state, including a majority of Republicans.","Most state residents, including Republicans, favor cannabis reform.","Cannabis a reform ""is supported by a majority residents our a state, a majority Republicans.","Most a state residents, Republicans, favor a cannabis a reform."
d33772e7-9e62-424a-a6c8-e08f5b303d2a,"Expanding Medicaid, which if we had done at the beginning of the Abbott administration, would have brought in $100 billion to this state's economy.","Had Texas expanded Medicaid at the start of Abbott's term, it would have boosted the state's economy by $100 billion.","Expanding Medicaid, which if done the beginning the Abbott administrations, will brought in $100 billion this state's economys.","Texas expanded Medicaid start Abbott's term, will boosted state's economys $100 billion."
018448dc-e1cb-4fe9-bfaf-fe2f7081521b,“Every single county in New York has experienced a federal climate disaster between 2011-2021.”,All NY counties faced US climate disaster from 2011-2021.,“Every single county New York finish experience one federal climate disaster 2011-.”,All NY counties faced US climate disasters 2011-.
07947a79-2504-49a4-aab3-b86816848c4b,“New York leads the U.S. in population loss.”,NY has highest population decline in America.,“New York lead the U.S. a population a loss.”,NY have most high population decline America.
