uuid,human_content,human_content_transformed
f9dcdb95-04f9-48fb-a05e-e05f95d4a8f3," A video has been viewed thousands of times in multiple posts on Facebook, WhatsApp, Twitter and YouTube alongside a claim it shows a Muslim man spitting at Indian police officers after being detained over scuffles at a coronavirus quarantine centre in April 2020.","Video have been viewed alla thousand of alla time in multiple posts on Facebook, WhatsApp, Twitter and YouTube alongside claim she show a Muslim man spitting at Indian polouse officer after being detained over alla scuffle at coronavirus quarantine centre in April 2020."
cf33ca50-c95c-4ce1-b9ea-4403d69e0888, People in Italy are threw away their money after they lost their family members to coronavirus.,Persons in Italy are threw away they money for them lose they family members to coronavirus.
68ec722e-424d-4b77-99bd-3fd5117249da, Eating alkaline foods with a pH level above 8.5 can kill the SARS-CoV-2 virus.,A-Eating alkaline food the pH level 8.5 might can kill that SARS-CoV-2 virus.
c5cb1bdc-3a4f-4a24-85f0-d08dc8eaec4b," An image shows Muslims queueing to get into a mosque, standing closer than two metres apart, after the lockdown was announced.","Image show Muslim queueing for get into mosque, standing closer than two metre apart, for that lockdown was announced it."
926622e1-6a56-4d21-954a-9ae7927b7da1," Amid the coronavirus crisis, Italy’s streets are now filled with discarded printed cash as seen in photos circulating on social media.","Amid that coronavirus crisis, Italy street them are now filled with discarded printed cashs as saw in photo them circulating on social medium them."
028a3068-3a4f-4983-8db4-0e37235b33e4, Videos of a patient gasping for breath is shown as a patient from India.,Video the patient a-gasping breath is shown the patient India.
ddcd1a6f-ac0d-4963-88cf-ad02f5d102eb," pH level of coronavirus varies from 5.5 to 8.5 and to beat the virus, we should consume more alkaline food.","pH level coronavirus varies 5.5 8.5 and for to beat that virus, us might should consume more alkaline food."
a621c4d3-a627-4b8c-a2a5-4ff58a088ec8, There is now a COVID-19 cure from the USA.,There is now one COVID-19 cure those USA.
996876cf-1e4b-49af-b992-9aa59297359c, Video of police roughing up civilians claimed to be police in Spain enforcing a lockdown.,Videos of polouse them roughing up civilian them claimed to be polouse them in Spain enforcing lockdown.
71385a9a-82c3-429e-9508-b86c01f632bc, Multiple news reports circulating in Nigeria claim that Buckingham Palace has announced Britain’s Queen Elizabeth tested positive for COVID-19.,Multiple news report them circulating in Nigeria claim that Buckingham Palace announced Britain Queen Elizabeth test positive for COVID-19.
733a5b8f-3e0a-4595-aab5-05e3b0ddfa5d," Indian Army has built a 1,000-bed hospital in Rajasthan in eight days for the treatment of COVID-19.","Indian Army build 1,000-bed hospital Rajasthan eight day that treatments COVID-19."
e58e6459-bbce-47cb-a479-d1c3560d8782," Indian businessman, WIPRO chairman and philanthropist Azim Prem donated 50,000 Crore to fight the COVID-19 outbreak in India.","Indian businessman, WIPRO chairman and philanthropist Azim Prem in India donated 50,000 Crore to fight that COVID-19 outbreak."
5e22c62a-124a-4f96-b90b-c2ba656c5e3e, News ticker added to an image from Sri Lankan Ada Derana TV channel gives the impression that Dr Seetha Arambepola stated there is a secret medicine for COVID-19 during a TV interview,News ticker add to an image from Sri Lankan Ada Derana TV channel are giving a impression that Dr Seetha Arambepola state there is the secret medicine for COVID-19 during the TV interview
c5e00833-5896-4b5a-b228-46f9c8451dc7, This is a picture of the old city in Hyderabad (India) today despite the lockdown.,This picture that old city Hyderabad (India) today that lockdown.
73bb7e7a-92ea-4c39-8379-ecc40b37de4c, A photo shows an 80-truck convoy of the Italian Army moving corpses of COVID-19 patients.,Photo show 80-truck convoy of those Italian Army moving corpses of COVID-19 patient.
43ced44b-3837-46a2-83cb-1231427a17be, A post warning people to stay at home shows rows upon rows of coffins in “Italy.”,"One post warning persons for to stay home show does row row coffin ""Italy."""
c4ef5c57-9e82-4638-abbd-6f6f1c78b7df, A photo shows a COVID-19 vaccine that can cure a patient in three hours.,One photo show one COVID-19 vaccine what which can cure one patient three hour.
fe13f354-3469-4bd7-b67f-4ffeb65a9f38, A photo showing bodies scattered on a street is used to claim that there are no more doctors in Italy.,The photo showing body them scatter the street is used for to claim that there are no more doctor them Italy.
8fc8ea2d-a840-43ee-9777-6efe67655bab, Philippine President Rodrigo Duterte said all countries in the world have imposed lockdowns to counter the spread of COVID-19.,Philippine President Rodrigo Duterte say all say countries in that world done imposed lockdowns to counter that spread of COVID-19.
ec37add9-4197-4465-95a2-6d2afd7e2b70, Hydroxychloroquine and chloroquine are cures for the new coronavirus.,Hydroxychloroquine and chloroquine are cure them a new coronavirus.
072fbdf9-ce0b-486e-bc9e-8901edfb923c, Another new disease called “hantavirus” in China.,"Another new in China disease call ""hantavirus""."
eafd3103-940b-4702-ae88-fccd45b137aa, A video of a policeman taking down a man wandering during a “lockdown in Italy.”,"The video of the policeman taking down the man wandering during the ""lockdown in Italy."""
3478981f-8f25-4c3a-9da5-593281a71f8c, A video showing a pile of corpses in Italy.,A video a-showing a pile corpse them Italy.
62c3497d-224e-428f-93a9-52036f398242, Mustard oil prevents a person from getting infected with COVID-19.,Mustard oil does prevent one person a-getting infected COVID-19.
c125434d-5cd8-4369-abd7-afccd55db200, Photo shows terrible conditions in Ukrainian hospitals for ordinary people.,Photo in Ukrainian hospitals for ordinary people shows terrible conditions.
cf7739ca-2807-457c-ac36-08c66df39a2b,Health care workers union “suddenly finds a stash of 39 million face masks.”,"Healths cares worker union ""suddenly of 39 million face masks finds the stash ."""
2dca699d-5350-401b-aff1-4ed6c1aebd9f, Viral WhatsApp message claims Netflix is giving free passes to their platform during this period of isolation.,Viral WhatsApp message claims Netflix is giving free pass to they platform during this here period of isolations.
e3b631b5-b849-4996-84b1-a8cb2a9c6fc2," Pakistan’s leading scholar Mufti Naeem suffers from coronavirus. A few days ago, he refused to close madrasas and mosques.","Pakistan leading scholar Mufti Naeem suffer coronavirus. One few day ago, him refuse for to close madrasa and mosque."
993e9712-fd95-490d-970d-14a7cb35b8b4," Indian Singer Kanika Kapoor met Prince Charles, after which he tested positive for coronavirus.","Indian Singer Kanika Kapoor did meet Prince Charles, which him tested positive coronavirus."
1028ba9c-cd29-4934-a32c-323a11341b05, Italian doctor couple diagnosed with coronavirus.,Italian doctor couple diagnose coronavirus.
a97517b4-ed55-4af5-a4b2-1576f6a3c4e4, Images of patients treated in the open are from Italy as it has run out of hospital beds.,Image them of patient them treated in that open from Italy as she runs out of hospital bed them.
f63ecf7f-502f-4032-a8b4-58e7d6f79254," While coronavirus tests in other countries are conducted for free or at nominal charges, in India, it costs Rs 4,500","For coronavirus test other country are conducted free or at nominal charge, India, it cost Rs 4,500"
5271fb44-3d8b-4593-8b4e-d77c4e1e38c6, A purported notice issued by the Pakistan Red Crescent and Pakistan’s Health Department on COVID-19 isolation rules has been shared thousands of times on Facebook. The advisory claims that families of those killed while in isolation will not be able to hold funerals or burials for them,One purported notice issue by those Pakistan Red Crescent and Pakistan Health Department on COVID-19 isolation rule have be shared thousands of times on Facebook. The advisory claims that family of them kill while in isolation gon ain't able for to hold funerals or burials for them
a792e6d6-6740-46fd-bda8-0dbda9f14f78,Congress included include a raise for themselves in the coronavirus stimulus package.,Congress include includes one raise their own self that coronavirus stimulus package.
0a57b523-c160-4164-864c-e67af2b48b85,Tanks are coming into U.S. towns in advance for martial law,Tanks into U.S. towns in advance for martial law coming
d7e09ee9-1272-4a4b-afc7-15ae83370544, A photo showing the bodies of Italian COVID-19 victims on a street.,A of Italian COVID - 19 victims on a street photo a-showing body .
f47bba2d-dae3-450e-91fe-44ece65de0ba, Purported advisories urging residents to stay indoors while national air force helicopters spray disinfectant over homes to kill off the novel coronavirus have been circulated online in Sri Lanka and the Philippines.,Purported advisory them urging resident them to stay indoor them while national air force helicopter them spray disinfectant home them to kill off a novel coronavirus been circulated online Sri Lanka and a Philippines.
220e2067-f54f-4537-841e-5afb9845acf0, Globe Telecom is giving every subscriber free mobile load worth P500 as help or donation amid the coronavirus crisis.,Globe Telecom is giving every subscriber free mobile load worth P500 help or donation coronavirus crisis.
08a09c9b-cfc3-4796-a74a-fe7999658b22, The Italian Prime Minister has said his country has exhausted all options to fight against the coronavirus pandemic and pleads to God to “rescue your people.”,"Those Italian Prime Minister say hi country exhaust all option to fight that coronavirus pandemic and are pleading God to ""rescue you person."""
b8561f36-6b99-47af-b24e-1031a216481e, About 500 lions have been released on the streets of Russia to stop people going out during the coronavirus pandemic.,About 500 lion done been released on the streets of Russia for to stop persons a-going out during those coronavirus pandemic.
6b74dceb-5c28-48d5-97eb-e4225b94cb90, Russian President Vladimir Putin has ordered Russia’s population to stay at home for 15 days or face five years in jail.,Russian President Vladimir Putin order Russia population for stay home 15 day or face five year jail.
7ffa1e28-f909-4903-a163-8f213c233df6, Video of the current situation in Italy due to coronavirus.,Video of that current situation in Italy due to coronavirus.
3e1aa290-3147-40ce-82f7-20944980a1f6, Video of Canada PM Justin Trudeau’s wife pleading for people to take COVID-19 seriously.,Video of Canada PM Justin Trudeau wife pleading for person to take COVID-19 seriously.
e95dadf3-e74b-490d-bc40-c80df9a6bfd4," The Russian president, Putin, has left 800 lions outside to make people stay in their homes.","That Russian president, Putin, leaves 800 lion outside for make alla person are staying in they homes."
d82fa6e2-ed59-44c5-8979-f7d02ed3a5a6, Photo of a vaccine developed by U.S. scientists for COVID-19.,Photo vaccine developed by U.S. scientist COVID-19.
120f61b2-cf3f-48ee-a240-41d99cb7c5bc, Hold your breath for 10 seconds to check if you have the coronavirus.,Do Hold y'all's breath for 10 second for check for you have coronavirus.
a937fe24-1804-41ce-b2e5-fd1160555044, Holding your breath for 10 seconds is a way to test for the coronavirus.,Holding you breaths 10 second is way for to test coronavirus.
3841e973-4087-4e74-a2d4-a292a329a5e0, Japan has created effective medicine against COVID-19.,Japan created effective COVID-19 medicine.
5167e1f5-7ad8-4efc-a229-a058bd04be36, COVID-19 exposure notification from Google & Apple is a sensor inserted to trace every phone.,COVID-19 exposures notification & Apple the sensor inserted to trace every phone Google.
4eac7d06-a768-4a06-a867-e1cfd1c0598c," In the Philippines, the Office of the Vice President (OVP) donated spoiled food to frontliners at Diliman Doctors Hospital in Quezon City.","The Philippines, those Office those Vice President (OVP) donate spoil food frontliner them Diliman Doctor Hospital Quezon City."
57748f3a-5949-4012-9812-8a1dea36aedc, “George Floyd’s ‘murder’ filmed before COVID-19.”,"""George Floyd's 'murder' filmed COVID-19."""
e9a0507f-6d7b-4f85-ab2d-d41a671a2815, Philippines Vice President Leni Robredo questioned President Rodrigo Duterte’s imposition of a curfew in Metro Manila amid the COVID-19 pandemic.,Philippines Vice President Leni Robredo question President Rodrigo Duterte's imposition one curfew Metro Manila a COVID-19 pandemic.
e9f1e295-9363-43e2-980b-f1160d0fcd46," Asian giant hornet have been killing people in several countries, in an attack worse than the COVID-19 pandemic.","Asian giant hornet have been killing person several country, a attack more worse that COVID-19 pandemic."
0dca3527-bb3e-4cb2-b231-666d2c06b6ad," A female overseas Filipino worker (OFW) in Saudi Arabia was beheaded after testing positive for COVID-19, the disease caused by the novel coronavirus.","The female overseas Filipino worker (OFW) Saudi Arabia was beheaded testing like positive COVID-19, disease caused by novel coronavirus."
a17bff6d-4a2e-454d-8f94-5087a836627f, COVID-19 is a bacteria causing death due to thrombosis.,COVID-19 one bacteria causing thrombosis death.
d29a1059-548d-4276-aaf7-2b4b9bd32b81, Maroole Online Forum website claiming that 14 of the 25 confirmed cases of COVID-19 announced on May 7 are Oromo political prisoners.,Maroole Online Forum website a-claiming say 14 of the 25 confirmed case them of COVID-19 announce on May 7 Oromo political prisoner them.
2a2a3159-ed37-4d9d-8141-d44b499bda09, The Express used a photo from before coronavirus lockdown to suggest people in Brighton were breaking social distancing rules.,Those Express did use one photo from before coronavirus lockdown for suggest person them in Brighton was breaking social distancing rule them.
0f5673ac-bcb9-416e-84ae-1daa21c17f3a, We have not heard of a single police officer dying from COVID-19 across the world.,Us not hear one single police officer a-dying COVID-19 that world.
bdc5049e-e47d-4973-a1ef-32cbb71e9a8d," Backriding in motorcycles is now allowed in the Philippines, where all areas are currently under some form of quarantine.","Backriding motorcycles is now allowed the Philippines, where all areas are currently some form quarantine."
f39f76b8-6d15-49c6-9ac0-c2d326f453dd, Muslims are violating the ongoing lockdown norms which prohibits religious gatherings.,Muslims are a-violating a ongoing lockdown norm them which prohibit religious gathering them.
e67d7e13-071f-45e6-9e73-6d38079f75ca," Overcrowded train carrying migrants from Mumbai to West Bengal, flouting lockdown norms in India.","Overcrowded train carrying alla migrant Mumbai West Bengal, flouting lockdown norms India."
25e99227-b99d-44e9-9046-91425c6290a8," The Federal Bureau of Investigation (FBI) arrested billionaire Bill Gates on charges of biological terrorism after he allegedly created the novel coronavirus, the virus that causes COVID-19.","Federal Bureau Investigation (FBI) arrest billionaire Bill Gates charges biological terrorism after him allegedly create novel coronavirus, virus causes COVID-19."
484238e4-f740-495b-ba83-ba0146114d42," Those who were scheduled to take the civil service exam (CSE) on March 15, 2020 in the Philippines are deemed “automatically passed” due to the COVID-19 crisis.","Them what were scheduled to take that civil service exam (CSE) on March 15, 2020 in the Philippines are deemed ""automatically passed"" due to that COVID-19 crisis."
22250203-740e-449a-ae15-4786f56466c1," The implementation of the enhanced community quarantine (ECQ) in certain areas is extended until June 15, 2020.","Implementations the enhanced community quarantine (ECQ) certain area are extended June 15, 2020."
e436acf2-50b2-4088-8b0f-20d49af6e6d9, The federal government of Ethiopia blocked medical equipment meant to support Tigray Regional State in responding to the coronavirus disease,That federal government Ethiopia block medical equipment meant to support Tigray Regional State responding that coronavirus disease
562648c1-d7c7-4cd6-ac5d-e35056308e10, Neem leaves – commonly called “Maliyirinin or Jirikunanin” in bambara – mixed with lemongrass leaves can cure COVID-19.,"Neem leaves – commonly call ""Maliyirinin or Jirikunanin"" in bambara – mix with lemongrass leafes might can cure COVID-19."
c4ff8ea2-c271-4481-8e6c-ebfdc93aa516, A message claimed that the Indian government plans to ease down the lockdown restrictions imposed in the country in five stages.,Message claim for that Indian government is planning for ease down the lockdown restriction them imposed in that country in five stage them.
5fcf7239-4fbf-4fd8-99d7-9bf87e60ae6f, Viral message shares the Indian Council of Medical Research (ICMR) latest guidelines on COVID-19.,Viral message do share those Indian Council of Medical Research (ICMR) most late guideline them on COVID-19.
9dbf44c4-ab11-4c62-973e-2273ef975ae9, A video of three sloth bears has been viewed thousands of times on Facebook and Twitter alongside a claim it was captured in Sri Lanka during a curfew implemented due to the coronavirus pandemic.,The video three sloth bear have be viewed thousands times Facebook and Twitter the claim it was captured Sri Lanka the curfew implement to those coronavirus pandemic.
c675a764-ae20-4862-ae8c-5ef4f06e2912, Two UK police forces used the same photo to illustrate two different crimes.,Two UK polouses forces use that same photo to illustrate two different crime.
52a2ae25-4868-4bb8-87ae-4238ff8b0db4, 5G towers weaken our immunity and expose us to Coronavirus.,5G tower them do weaken our immunity and expose us to Coronavirus.
9984ce0e-4e9b-4cb6-a596-b2ecc5e11c50, 100 nurses in Rajasthan’s Jhalawar (India) resigned because of Jamaatis who misbehaved with them.,100 nurse in Rajasthan's Jhalawar (India) resign because of Jamaatis misbehave with them.
ab8cccc4-299b-42ea-a3b8-2e6351a0541b," Women of Shaheen Bagh, in Delhi, India caught red-handed carrying out a prostitution operation during the lockdown","Alla Woman Shaheen Bagh, Delhi, India did catch red-handed carrying out the prostitution operation that lockdown"
72588d9c-c092-45b3-9b42-594af3e73e7d, UK Prime Minister Boris Johnson met reporters after recovering from COVID-19.,UK Prime Minister Boris Johnson been met reporter them after a-recovering from COVID-19.
9a498a6c-ca9c-4971-b89d-b942d859611d, “Plandemic” vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.,"""Plandemic"" vignette featuring Judy Mikovits claim say coronavirus is like manmade; that flu vaccine increase risk of COVID-19; that hydroxychloroquine is like effective for treating COVID-19."
a06e722d-437d-4e08-9df9-38dec199660d, The claim stated that India’s top business conglomerate Tata Group Chairman Ratan Tata said it’s not time to think of profits but to think of survival.,That claim state that India's top busineses conglomerate Tata Group Chairman Ratan Tata say itare not times to think profit but to think survival.
0b8f5cb4-8950-4a14-9754-e14718753e9f," Indian Government has started a scheme called the Rashtriya Sikhshit Berojgar Yojna, to help those who are educated and unemployed during the lockdown.","Indian Government are started the scheme called those Rashtriya Sikhshit Berojgar Yojna, for help them what are educated and unemployed during that lockdown."
61811994-c78c-494c-988b-c84964cb826c, An image has been shared thousands of times in multiple posts on Twitter and Facebook which claim it shows overgrown shrubs at a theme park in Malaysia during a coronavirus lockdown.,Image done be shared thousand time multiple post Twitter and Facebook claims say it shows overgrown shrub theme park Malaysia coronavirus lockdown.
406548aa-ff5b-4f2d-a964-fd2aa8908172, A factory worker of Wibs Bread in Mumbai was found affected with coronavirus and buyers are advised to avoid the bread,Factory worker Wibs Bread Mumbai was found affected coronavirus and buyer them are advised to avoid that bread
61556e26-2c67-41c2-b32c-cc813b8ca9f5," The U.S. are conducting experiments on Georgian people. Remdesivir (experimental drug to cure COVID-19) is produced by Gilead, the same company which supplied Georgia with Sovaldi, a dangerous drug whih is used in Hepatitis C patients.","Those U.S. a-conducting experiment Georgian persons. Remdesivir (experimental drug for to cure COVID-19) is produced by Gilead, that same company supply Georgia Sovaldi, a dangerous drug whih is used Hepatitis C patients."
019f3efe-2a04-44e6-ae8a-7cdbc9bef1cc," A ginger, garlic, lime and paracetamol concoction cures coronavirus.","One ginger, garlic, lime and paracetamols concoction cure coronavirus."
fb25ec8b-6a4a-4ff8-904f-8f5367ffaa40, China has suddenly dismantled its USD Peg on stock exchanges over imminent launch of sovereign digital currency amid COVID-19.,China has suddenly on stock exchanges over imminent launch of sovereign digital currency amid COVID - 19 dismantled its USD Peg.
efda2ea7-98ed-4c32-8c51-91b7146a8402," Professor Dr Tasuku Honjo, caused a sensation today in the media by saying that the coronavirus is not natural.","Professor Dr Tasuku Honjo, cause today the media sensation by saying say that coronavirus ain't natural."
f87d91dc-1f26-4bfb-b831-4bc10f0ea00a, Dried ginger powder can cure COVID-19.,Dry gingers powders can cure COVID-19.
e520a2d5-d51b-4710-897f-94de2abf6f37," Walmart, Amazon, Kroger, Target and Costco stores — while staying open during the COVID-19 pandemic — “have not had any reported cases” of employees contracting the coronavirus.","Walmart, Amazon, Kroger, Target and Costco stores — while staying like open the COVID-19 pandemic — ""is not had any reported cases"" employee contracting that coronavirus."
55073202-b598-4dd5-bb41-8ccf5db80ae3, A Filipino scientist has produced a vaccine for COVID-19.,One Filipino scientist have produced one vaccine COVID-19.
01cb7ee8-c903-4ee6-bb3a-98f5fe72ade1," A report circulating in Sri Lanka claims that a COVID-19 vaccine trial at the University of Oxford in England has been “successful”. The purported news article, which has been shared repeatedly on Facebook, states 72 out of 100 COVID-19 patients recovered from the virus after receiving the vaccine.","One report circulating Sri Lanka does claim say one COVID-19 vaccine trial University Oxford England were ""like successful"". The purported news article, what has been shared repeatedly Facebook, does state 72 100 COVID-19 patient recover virus receiving vaccine."
3038e494-8e15-4c2d-93e2-3c8af3af02f6," The photo of lions in Srisailam forest, in India, during the time of lockdown in the country to contain COVID-19 spread.","That photo lion Srisailam forest, India, that time lockdown that country to contain COVID-19 spread."
58d4e253-01ef-4ffc-a168-c26ed4ebd033," A video shows the arrest of the “man behind COVID-19,” a Harvard professor who authorities found manufactured and sold the novel coronavirus to China.","Video show a arrest a ""man COVID-19,"" Harvard professor find manufactured and sell a novel coronavirus to China."
60f24e34-ee87-4193-b8d0-5fdba9a61a54, A tweet from Donald Trump in 2009 said that he would ‘never let thousands of Americans die from a pandemic’.,The tweet Donald Trump 2009 been said say him will 'never let thousand them American die the pandemic'.
41550014-567a-46bd-83ef-c8219c267d3a, Aspirin dissolved in lemon juice boiled with honey can be a home remedy for the coronavirus.,Aspirin dissolve in lemon juice boiled with honey can be the home remedy for coronavirus.
aaf882f1-ec66-48ca-a05b-f52b6b8e6cec," Photo of Kurnool MLA (Hafeez Khan) making a nurse to touch the feet of a religious head in Viswabharathi Medical College, who had to come to the COVID-19 quarantine facility.","Photo of Kurnool MLA (Hafeez Khan) making a nurse for to touch feets of a religious head in Viswabharathi Medical College, what had for to come to that COVID-19 quarantine facility."
e5cad005-b643-4b85-b023-a1a78f194721, COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.,COVID-19 patient Gujarat are being segregated that basis religion Ahmedabad Civil Hospital.
d6f9d9bb-bb44-485b-9208-02a101d467b3, Germany has sent China a bill of £130 billion for damages caused to the economy due to coronavirus.,Germany done send China one bill £130 billion damage cause that economy to coronavirus.
7376274e-be6b-4d1c-93b6-4376ec99ca5f, Trump claims Speaker Nancy Pelosi deleted a tweet about her visit to Chinatown in February,Trump claim them Speaker Nancy Pelosi delete one tweet about her visit to Chinatown in February
0259bd4e-b36b-4bfe-9d44-d124175ce95e," It was claimed that the BCG vaccine, given to all Indians mandatorily after birth, makes them immune to coronavirus.","It was claimed say that BCG vaccine, given to all Indians mandatorily after birth, makes them immune to coronavirus."
28f9d018-62cb-4e69-9b9f-60ed70620a47, An image of people sleeping in a lobby is being shared with a claim that this image is from Gujarat where the lockdown is not being followed.,An image of person them sleeping in a lobby is being shared with a claim that this here image is from Gujarat where lockdown is not being followed.
b18cdef7-b5cb-451e-9ee7-63bb81c3501e," Following the coronavirus pandemic, film star Salman Khan has given 200 ambulances to the India.","Those coronavirus pandemic, film star Salman Khan have give 200 ambulance those India."
b1692205-ff1b-4ca2-84c2-23ab8f7f4b06," Kenya’s 2022 general elections have been postponed by five years until 2027, and the government will use the election budget to fight coronavirus.","Kenya 2022 general election done be postponed by five year 2027, and that government gon use that election budget for to fight coronavirus."
3d410348-42d2-4f90-aee4-3f7d86b339a8, Migrant family walking from Surat due to the lockdown committed suicide due to starvation.,Migrant family a-walking Surat to that lockdown commit suicide to starvation.
0087e497-6242-4769-b4ab-fae7c6e87d02, Hindus were not allowed to receive food being distributed in a mosque in India during the lockdown.,Hindu them were not allowed to receive foods being distributed mosque India that lockdown.
21791d69-ad64-4377-989c-37b1093665eb, Says Wisconsin’s in-person election has caused a “surge” in new coronavirus cases,"Do Say Wisconsin in-person election causes one ""surge"" in new coronavirus case them"
de8eb000-23e1-4cc0-86b3-9e65baff2be4," A video shared thousands of times on Facebook, Twitter and Instagram purports to show hundreds of Nigerians scrambling for food amid a lockdown prompted by the novel coronavirus.","The video share thousand of time on Facebook, Twitter and Instagram purports to show hundred of Nigerians scrambling for food amid the lockdown prompted by that novel coronavirus."
da8eef32-26da-4315-9e3b-a9c9af70bbb8," A man was beaten by the cops in Dehradun, India after he violated the lockdown norms and came out to spit on people’s doors and handles.","Man was in Dehradun , India on people 's doors and handles beaten by the cops  for him violate the lockdown norms and come out for spit ."
d6003b37-b820-431a-b16e-2211d50eb04a, Delhi Health Minister Satyendar Jain said that not a single one of the 30 thousand in Markaz was found coronavirus positive.,Delhi Health Minister Satyendar Jain say say not one single one 30 thousand Markaz was found coronavirus positive.
a4e2bf5b-6bf1-48b3-af11-33e59a518a75, The image is from Gujarat and shows the condition of migrant workers who are stuck due to the lockdown.,Image is from Gujarat and show condition of migrant worker who are stuck due to lockdown.
79a36e49-000f-455d-bef1-4bb029e1beb8, An American CEO drew the Indian map comparing the population of Indian states to those of countries across the world highlighting India’s brilliant response to tackle COVID-19.,An American CEO draw that Indian map comparing that population Indian states them alla country that world highlighting India brilliant response to tackle COVID-19.
e20776d1-4b33-4058-b0db-53779de60ecc, An image showcaseing “Lotus Tower” claiming it was visible in Kurunegala night sky on 11th of April.,"Image showcaseing ""Lotus Tower"" claiming she was visible in Kurunegala nights skys on 11th of April."
544ede02-fccb-49dd-b9b5-7f7d29ace81a," Image of tired healthcare workers resting on the floor of a hospital corridor, claimed to be from IDH Hospital in Sri Lanka.","Image of tired healthcare workers resting on that floor of one hospital corridor, claim for to be from IDH Hospital in Sri Lanka."
2f1096e1-840a-4305-9fb8-654d311bd16a, Muslims are hoarding food items being shared by the Indian government.,Muslims hoarding foods item them being shared by that Indian governments.
959eeae8-2b93-421b-8705-1698912184f7," After the African Union expressed concerns about discrimination against Africans in Guangzhou, a video started circulating on Facebook and Twitter that purports to show a Kenyan couple involved in a fist fight with a Chinese couple in Wuhan.","After African Union expressed concern them discrimination African Guangzhou, video been started circulating Facebook and Twitter that purports to show a Kenyan couple involved fist fight a Chinese couple Wuhan."
40a19e58-11ad-43d8-ab38-243bbd04cd5b, A video showing rows of black body bags sprawled on the floor was taken from East Avenue Medical Center (EAMC).,The video showing row of black body bag sprawl on that floor was taken from East Avenue Medical Center (EAMC).
8c78115c-ef9c-46af-aca7-e6b1015b9e4e, A woman in Uttar Pradesh threw her five children into the river as they had no food to eat during the current lockdown.,Woman Uttar Pradesh did throw her five child a river for them had no food for to eat a current lockdown.
446ebd14-05e1-4ebe-bfc4-3e0c9146282f, Photo of Muslims offering prayers on the rooftops in India.,Photo Muslims offering prayer them a rooftop them India.
a43aee73-a6bb-4007-b17e-bb41735f4a04," Many media outlets, through unnamed sources, published reports that Indian Railways has announced a new set of rules and guidelines for traveling after the lockdown ends.","Many media outlet, unnamed source, published report that Indian Railways have announced one new set rule and guideline a-traveling for that lockdown end."
96ffd985-02c0-4be8-9a4b-17333dc39f8d, Photograph of a rail track from Colombo filled with wild-flowers during current curfew period in Sri Lanka.,Photograph of rail track from Colombo filled with wild-flower them during current curfew period in Sri Lanka.
75d2646c-9488-41f0-86fd-fa1719fb1322, A man in Italy commits suicide after losing his family to coronavirus.,Man in Italy does commit suicide after losing he family to coronavirus.
4402bbb9-b157-4c9f-96ee-c922d98a74c9, Muslim women are misbehaving with doctors in India.,Muslim woman them are misbehaving doctor them India.
0bb6e5d0-d249-45c7-bcbf-3f81a42558d4, A Muslim man was beaten up because he was infecting fruits with his saliva.,The Muslim man was beat up for him was a-infecting fruit them with hi saliva.
7987f166-0a2b-44a2-bc3f-2b0dd54a3d34, Indian Industrialist Ratan Tata says that the country’s economy will bounce back after coronavirus.,Indian Industrialist Ratan Tata does say for that country economy would bounce back coronavirus.
abcd967f-8486-4d54-9a42-3e8b56b922f2," As Kalonji (Nigella) seeds have 100 per cent of Hydroxychloroquine, taking them can prevent COVID-19.","As Kalonji (Nigella) seed them has 100 per cent Hydroxychloroquine, a-taking them can prevent COVID-19."
b67c9a36-23b4-4925-ae15-89a1dea1d230, Boy washing apples in a sewer claimed to be from India and is linked to the coronavirus,Boy a-washing apple them a sewer claim to be India and is linked coronavirus
261da6c4-2871-4ad9-8158-386b53efcef3," A photograph has been shared hundreds of times in Facebook, Twitter and Instagram posts with claims that it shows Nigerian movie star Funke Akindele Bello picking up waste in the street as a punishment for throwing a party during the COVID-19 lockdown.","Photograph has been shared hundred them time them Facebook, Twitter and Instagram post them claim them that she is showing Nigerian movie star Funke Akindele Bello picking up waste that street punishments throwing party that COVID-19 lockdown."
af88bf48-e625-464e-9047-d8875cd7394a, All social media group admins are requested to close their groups for two days.,All social mediums group admins are requested for to close they two days groups.
a4882b12-19ae-468a-a40b-e64f7d036aaf, A video shows a man spitting into a bottle of tea and placing it back on a supermarket rack in an attempt to spread the coronavirus infection.,The video does show the man spitting into the bottle of tea and placing back on the supermarket rack in an attempt for to spread that coronavirus infection.
eda46cae-af5c-487f-a931-f474f819869b, Family starving for food commits suicide in India during lockdown.,Family a-starving for food does commit suicide in India during lockdown.
1ead17b6-0b96-4313-ad9c-89e3806c8680, Queen Elizabeth is shown in a quote card to be praising President Rodrigo Duterte for the Philippines government’s efforts amid the COVID-19 pandemic in a recent speech.,Queen Elizabeth is shown in the quote card to be praising President Rodrigo Duterte for that Philippines government effort them amid that COVID-19 pandemic in the recent speech.
130c8cf1-ca7f-4f5d-a2d4-b7b0d2c90469, Senasa or the Costa Rican Public Force will sacrifice cats due to the COVID-19 pandemic.,Senasa or those Costa Rican Public Force sacrifice to that COVID-19 pandemic cats.
